"","locationID","Latitude","Longitude"
"3287","1S6",48.1906,116.9097
"3288","ID61",48.2967,117.0153
"3289","RXE",43.8339,111.805
"3290","U56",43.6425,111.9294
"3291","ID12",43.1844,112.4664
"3292","2U4",43.1894,112.5317
"3293","ID24",48.2236,116.4386
"3294","12ID",44.9681,114.7328
"3295","SMN",45.1239,113.8814
"3296","8ID8",45.3533,113.865
"3297","1ID3",48.1681,116.7267
"3298","ID19",48.2311,116.3894
"3299","ID25",48.3508,116.5542
"3300","68ID",48.25,116.4667
"3301","SZT",48.2994,116.56
"3302","26ID",48.3639,116.4036
"3303","2U5",45.9894,114.8414
"3304","0ID4",43.0478,114.4703
"3305","1S7",45.6717,116.3058
"3306","U78",42.6486,111.5817
"3307","85U",45.1,114.8008
"3308","ID22",47.9781,116.7928
"3309","U12",43.9503,111.6847
"3310","ID13",47.3222,116.64
"3311","S72",47.3261,116.5775
"3312","U63",44.4156,115.3167
"3313","13ID",44.2667,115.0008
"3314","2U7",44.2086,114.9344
"3315","2U8",44.7264,115.0033
"3316","ID92",43.7289,116.5228
"3317","3U0",42.0236,115.3356
"3318","2ID3",42.7519,116.6772
"3319","ID94",46.7767,116.6914
"3320","TWF",42.4817,114.4878
"3321","3U1",45.2683,115.6833
"3322","3ID2",46.3506,115.9769
"3323","S87",44.2047,116.9606
"3324","ID23",47.3925,116.8731
"3325","3U2",44.9122,115.4856
"3326","ID93",44.8944,115.7133
"3327","ID41",44.9,115.3328
"3328","IL01",40.7925,90.4381
"3329","IL05",42.4403,88.4889
"3330","C00",41.2486,90.7372
"3331","7IS7",38.9139,89.67
"3332","ALN",38.8903,90.0461
"3333","IL07",41.7236,89.2917
"3334","IL11",42.4653,88.0403
"3335","50IL",42.4889,88.1742
"3336","7A4",42.4664,90.1694
"3337","IL12",39.88,90.465
"3338","IL13",41.4708,89.1808
"3339","9LL3",39.5492,88.0322
"3340","79IL",41.7967,89.2303
"3341","LL48",39.9492,89.7425
"3342","IL94",40.2264,89.2428
"3343","3IL9",40.2694,89.3022
"3344","IL31",39.8433,88.4533
"3345","IL35",38.1819,89.8083
"3346","44IS",39.7447,91.075
"3347","K06",39.9733,90.4036
"3348","IL86",39.9361,90.4667
"3349","IL29",41.3,87.65
"3350","7IS2",38.5244,90.0569
"3351","2IL7",38.5153,90.0278
"3352","BLV",38.5453,89.8353
"3353","IL36",42.3208,88.7583
"3354","IL34",42.2144,88.7569
"3355","0LL0",42.2647,88.73
"3356","IS83",42.2275,88.7672
"3357","1IS2",39.8964,88.5222
"3358","4IL9",40.8275,89.1208
"3359","H96",38.0067,88.9344
"3360","IL38",41.7669,88.5319
"3361","IL57",40.4219,89.0206
"3362","BMI",40.4772,88.9158
"3363","1IS3",39.7278,89.0594
"3364","3IS1",39.7,89.2089
"3365","3IS3",39.7333,89.15
"3366","1C5",41.6961,88.1292
"3367","05IL",41.16,88.0167
"3368","3IS6",38.2228,88.8828
"3369","3IS8",41.2308,89.6156
"3370","60IS",38.4006,87.9886
"3371","IS86",41.0417,88.1917
"3372","4IS9",39.0858,89.9589
"3373","IL46",40.4667,91.0333
"3374","IL15",40.5694,90.5486
"3375","CPS",38.5708,90.1561
"3376","CIR",37.0644,89.2197
"3377","92IL",37.0389,89.3208
"3378","56IL",42.4625,88.875
"3379","IL51",41.0381,88.3375
"3380","CTK",40.5692,90.0747
"3381","88IL",42.4131,88.7333
"3382","09LL",42.4681,88.7431
"3383","LL28",42.4328,88.7172
"3384","MDH",37.7781,89.2519
"3385","8IS1",39.3078,89.9931
"3386","CUL",38.0894,88.1231
"3387","IL53",40.4611,91.0739
"3388","5IS9",40.3306,91.05
"3389","IS51",40.4514,91.2039
"3390","IL52",40.4392,91.1439
"3391","1H8",39.3025,88.0042
"3392","ENL",38.515,89.0911
"3393","IL55",40.1603,88.3044
"3394","IL56",40.2203,88.2536
"3395","CMI",40.0389,88.2778
"3396","IL58",41.4361,88.2486
"3397","30LL",39.7542,90.3653
"3398","IL60",40.7431,88.2911
"3399","IL63",40.7,88.675
"3400","11LL",40.7231,88.7631
"3401","MDW",41.7861,87.7525
"3402","ORD",41.9808,87.9067
"3403","IGQ",41.535,87.5294
"3404","ARR",41.7719,88.4756
"3405","IL68",42.0772,88.1597
"3406","3CK",42.2067,88.3231
"3407","PWK",42.1142,87.9014
"3408","RFD",42.1953,89.0972
"3409","LOT",41.6072,88.0961
"3410","06C",41.9894,88.1011
"3411","UGN",42.4222,87.8678
"3412","DPA",41.9069,88.2483
"3413","IL81",40.9361,88.0417
"3414","7IS3",40.1433,89.0917
"3415","33IL",40.1661,88.8983
"3416","IL82",40.1094,88.8286
"3417","IL16",37.54,89.1225
"3418","7IS9",38.4764,90.2361
"3419","H49",38.4522,90.2361
"3420","IL84",40.5764,91.1028
"3421","C82",41.7625,89.1014
"3422","IL88",41.675,89.1167
"3423","IL87",41.7111,89.1122
"3424","2IS9",40.5781,88.7078
"3425","32LL",41.7042,90.2597
"3426","40IL",41.0058,88.6581
"3427","IL91",41.0208,88.6533
"3428","IL93",41.9453,88.9239
"3429","IL95",41.2231,88.1453
"3430","9LL2",38.0336,89.5792
"3431","27IS",38.1489,88.6703
"3432","8IS5",40.8167,87.9917
"3433","0IL3",40.1569,87.6744
"3434","IS88",40.1486,87.6944
"3435","DNV",40.1997,87.5956
"3436","IL23",42.4425,89.45
"3437","DKB",41.9339,88.7056
"3438","0IL9",41.8547,88.7872
"3439","IS80",41.9178,88.7892
"3440","0IL8",41.8725,88.7236
"3441","DEC",39.8344,88.8656
"3442","0IS3",41.6608,89.6936
"3443","1IL2",40.3469,89.4706
"3444","1IL6",41.8667,89.4417
"3445","C73",41.8336,89.4461
"3446","6IL5",37.3864,89.1603
"3447","1IL8",40.9319,87.5958
"3448","IS52",40.9278,87.6225
"3449","01IS",39.0161,90.3181
"3450","LL22",41.7328,87.9992
"3451","08IS",37.9778,89.2028
"3452","IS13",39.5792,87.8486
"3453","47IS",42.4917,89.3569
"3454","2IL1",42.4139,89.3292
"3455","DTG",41.1333,88.4408
"3456","61IS",41.0547,88.3872
"3457","08LL",41.0753,88.4892
"3458","2IL2",41.0533,88.4611
"3459","7IL9",41.5439,88.9933
"3460","IL99",41.5928,88.9672
"3461","C94",41.5664,88.9481
"3462","06IL",41.5994,88.87
"3463","8IL6",38.8594,88.6586
"3464","9LL5",39.6511,89.4586
"3465","1H2",39.0706,88.5336
"3466","1IL0",40.775,89.0011
"3467","63IS",40.7692,88.9831
"3468","2IS3",41.1717,89.8067
"3469","3IL2",41.4122,88.0486
"3470","LL13",38.0486,88.3006
"3471","IS15",42.0325,88.9025
"3472","5IS3",38.0783,89.9794
"3473","26IS",40.7667,88.5056
"3474","4IL2",40.8083,88.5417
"3475","57IS",38.3167,88.2722
"3476","FWC",38.3786,88.4128
"3477","5IS7",40.0389,87.7817
"3478","IS26",40.1833,88.6153
"3479","70IL",39.4236,89.5683
"3480","28IS",39.1947,89.3117
"3481","35IS",39.5283,88.7639
"3482","33IS",39.5444,88.7575
"3483","62IS",40.0875,87.9075
"3484","FOA",38.665,88.4531
"3485","LL40",41.4775,87.8406
"3486","15IL",41.7972,89.2731
"3487","FEP",42.2461,89.5819
"3488","C86",42.3778,89.5639
"3489","77LL",42.4236,90.5042
"3490","22IL",42.4119,90.4
"3491","GBG",40.9381,90.4311
"3492","3G8",41.4397,90.11
"3493","30IS",42.0772,88.625
"3494","6IL0",42.1314,88.6997
"3495","6IL3",42.1667,89.5
"3496","9IS2",40.4822,88.2675
"3497","IL45",40.3111,88.0153
"3498","7IS5",42.1214,88.3781
"3499","6IL6",42.1183,88.4078
"3500","LL45",39.1822,89.8217
"3501","48IL",38.97,90.2472
"3502","16IS",37.5778,89.0092
"3503","55IS",39.525,87.8058
"3504","7IL0",41.2708,87.5778
"3505","C81",42.3247,88.0742
"3506","IS82",39.3381,90.1781
"3507","LL20",39.3131,90.2778
"3508","7IL3",40.4283,89.6019
"3509","GRE",38.8361,89.3783
"3510","10C",42.4028,88.375
"3511","IS64",40.7231,88.8667
"3512","51IS",39.6592,90.7
"3513","39LL",40.4014,91.3031
"3514","IL32",39.7833,88.6214
"3515","68IS",42.1486,88.5597
"3516","7IL7",42.1267,88.5333
"3517","3IS4",42.2889,90.3453
"3518","2IL6",39.1375,90.63
"3519","7IL8",41.5189,88.8375
"3520","HSB",37.8114,88.5503
"3521","8IL0",42.3528,88.6347
"3522","0C0",42.4025,88.6325
"3523","8IL2",42.4847,88.6
"3524","8IL1",42.4083,88.6528
"3525","9I0",40.2219,90.0228
"3526","4IS5",38.2583,89.9381
"3527","9IL0",41.0944,89.3861
"3528","9IS9",40.3344,88.9553
"3529","9IL3",40.2819,89.0292
"3530","H07",38.7792,89.6406
"3531","3K4",39.1444,89.4569
"3532","9IL7",41.5097,90.1819
"3533","79IS",39.4447,90.5619
"3534","0C2",41.7708,88.7033
"3535","6IS8",39.9894,87.9053
"3536","04IL",40.6375,89.0069
"3537","82IS",42.1431,88.4028
"3538","6IL2",42.2211,88.4178
"3539","IL71",37.8192,89.1522
"3540","2IS4",41.3369,91.0133
"3541","1IL1",39.2444,89.4258
"3542","83IS",38.4264,89.1311
"3543","IJX",39.7747,90.2383
"3544","0LL1",39.0942,90.3133
"3545","0LL3",39.055,90.3419
"3546","LL49",39.0622,90.2722
"3547","JOT",41.5178,88.1756
"3548","IL78",41.1311,87.7922
"3549","IKK",41.0714,87.8464
"3550","12IL",41.2,88.0167
"3551","3KK",41.1,87.9167
"3552","47IL",40.9508,88.2706
"3553","EZI",41.2053,89.9639
"3554","32IS",40.1353,91.0094
"3555","00IS",40.0256,89.1228
"3556","16IL",42.0667,88.8333
"3557","IS59",42.1339,88.9242
"3558","IS55",40.5908,90.9422
"3559","35IL",41.5339,89.2028
"3560","0LL4",41.4192,89.1231
"3561","C75",41.0192,89.3864
"3562","2IS5",40.9522,89.4078
"3563","5IS4",39.7661,88.7794
"3564","6IL4",42.1603,89.8861
"3565","1IS4",42.1344,89.8244
"3566","LWV",38.7642,87.6056
"3567","IS34",38.7067,87.6333
"3568","26IL",42.1197,89.3733
"3569","48LL",42.1253,89.4589
"3570","28IL",42.0972,89.4192
"3571","65IS",41.0239,88.9836
"3572","96IL",42.375,89.8458
"3573","2IS6",42.4181,89.8225
"3574","34IL",40.3625,90.1083
"3575","48IS",40.6022,88.8333
"3576","AAA",40.1586,89.335
"3577","IL64",40.1806,89.5
"3578","37IL",40.1333,89.325
"3579","41IL",42.0694,89.0333
"3580","93IL",42.0675,89.0231
"3581","2IS7",42.0606,89.0033
"3582","3LF",39.1625,89.6747
"3583","IL65",41.005,90.7083
"3584","IL72",41.1156,89.0447
"3585","2V3",41.1814,89.1467
"3586","0IS4",39.7625,88.6714
"3587","IS00",40.8417,89.2744
"3588","9IL6",40.5131,89.3672
"3589","MQB",40.52,90.6525
"3590","LL27",40.4542,90.6236
"3591","C45",40.4894,89.7781
"3592","53IL",40.1528,88.5167
"3593","04IS",40.1786,88.5689
"3594","55IL",41.2778,87.8222
"3595","19LL",41.2569,87.9194
"3596","58IL",41.2383,87.8594
"3597","LL24",41.2069,87.7853
"3598","59IL",41.9258,88.6464
"3599","66IL",42.2692,88.5711
"3600","63IL",42.1833,88.5944
"3601","65IL",42.2008,88.6222
"3602","62IL",42.1861,88.6042
"3603","37IS",42.3322,88.6056
"3604","64IL",42.2417,88.6667
"3605","IS57",42.1797,88.6328
"3606","MWA",37.755,89.0111
"3607","3LL1",38.2222,89.7042
"3608","69IL",41.3653,88.6792
"3609","34IS",41.4447,88.7167
"3610","67IL",41.3667,88.65
"3611","68IL",41.395,88.6828
"3612","3LL3",39.4461,87.6444
"3613","9LL9",39.4847,88.4694
"3614","MTO",39.4781,88.2792
"3615","1IL9",40.3006,89.1244
"3616","3LL8",38.0742,88.5375
"3617","IS60",39.1942,90.1561
"3618","0C7",41.5219,89.1325
"3619","81LL",41.5692,89.1736
"3620","IS69",39.9189,90.5108
"3621","M30",37.1858,88.7506
"3622","1IL4",38.4186,90.1311
"3623","81IL",40.4353,89.3592
"3624","4IS6",40.9306,89.1206
"3625","83IL",40.8928,89.1039
"3626","87IL",41.5167,88.2667
"3627","84IL",41.5069,88.2778
"3628","37LL",38.0478,89.9969
"3629","MLI",41.4486,90.5072
"3630","90IL",41.1981,87.5589
"3631","C56",41.3775,87.6797
"3632","2IL9",41.4328,87.7817
"3633","03IL",41.4022,87.8167
"3634","36IS",40.9264,90.7311
"3635","C66",40.9297,90.6311
"3636","82LL",42.1294,88.9922
"3637","IS40",42.0944,89.0272
"3638","2K0",40.0053,88.5586
"3639","LL39",41.2575,88.4778
"3640","C09",41.4242,88.4186
"3641","4IL5",41.725,90.005
"3642","4LL9",39.3436,89.4236
"3643","05IS",39.7258,89.2639
"3644","5LL0",38.4083,87.8375
"3645","AJG",38.6067,87.7267
"3646","LL07",42.0639,89.9694
"3647","C55",42.0372,89.3928
"3648","I63",39.9853,90.8042
"3649","MVN",38.3233,88.8586
"3650","5LL1",39.65,88.975
"3651","5LL2",39.6083,88.8583
"3652","LL09",42.2806,88.0944
"3653","5LL3",39.7694,88.0953
"3654","4IL8",37.7564,89.3833
"3655","LL10",41.7347,88.2033
"3656","9IS0",40.5431,91.3308
"3657","06IS",40.5464,91.2744
"3658","38IS",40.5819,91.3586
"3659","6LL1",39.3139,88.3444
"3660","6LL0",39.3189,88.425
"3661","3LL6",38.335,89.7697
"3662","83LL",38.3036,89.855
"3663","LL26",38.275,89.8708
"3664","6LL4",38.2675,89.8917
"3665","IS73",41.5325,89.7019
"3666","IL24",39.7075,89.8831
"3667","6LL5",39.7894,89.9911
"3668","IL97",39.7369,89.8097
"3669","69LL",41.2869,91.0489
"3670","6LL6",38.4917,89.6633
"3671","0C8",41.5194,88.6056
"3672","IS41",41.4608,88.5919
"3673","7LL3",38.9317,88.1569
"3674","7LL8",39.3525,89.3008
"3675","LL18",41.0972,90.4528
"3676","7LL9",38.2617,89.4708
"3677","8LL0",38.8875,89.5572
"3678","OLY",38.7219,88.1764
"3679","2IL5",37.9342,88.2317
"3680","IL22",41.0072,90.8828
"3681","LL23",41.0172,90.8778
"3682","67LL",41.9903,89.3314
"3683","85LL",41.6839,88.2622
"3684","8N2",41.3997,88.7939
"3685","5K1",39.42,89.9911
"3686","PRG",39.7003,87.6697
"3687","LL54",41.7194,89.03
"3688","1IS5",41.6531,89.0014
"3689","8LL7",39.5944,89.5944
"3690","3IS5",39.6844,89.5986
"3691","LL32",40.45,88.075
"3692","52IL",40.4103,88.065
"3693","1C1",40.4489,88.1278
"3694","9LL0",39.82,91.2211
"3695","88LL",42.1917,89.8381
"3696","IS19",42.3353,89.3236
"3697","IS78",42.3667,89.2319
"3698","8IL5",42.3681,89.3542
"3699","C15",40.4883,89.6758
"3700","PIA",40.6642,89.6933
"3701","3MY",40.7953,89.6133
"3702","2IL4",39.7792,90.7486
"3703","LL43",41.45,89.1667
"3704","VYS",41.3519,89.1531
"3705","LL44",41.2986,89.1092
"3706","24LL",38.0861,89.4589
"3707","5IL2",38.0639,89.3878
"3708","PJY",37.9778,89.3606
"3709","01LL",38.1258,89.4639
"3710","LL46",40.8353,88.1528
"3711","PPQ",39.6389,90.7783
"3712","LL51",41.6042,88.2736
"3713","72IS",41.6253,88.5744
"3714","LL53",42.0089,88.4575
"3715","23IS",40.3258,90.8275
"3716","3LL9",38.8042,89.6089
"3717","LL55",41.9908,89.5597
"3718","00IL",41.9783,89.5603
"3719","70LL",40.9417,88.75
"3720","2LL7",40.9347,88.7375
"3721","PNT",40.9244,88.6239
"3722","71LL",40.8425,88.5597
"3723","LL56",40.8842,88.5908
"3724","IS66",40.5922,91.2017
"3725","C77",42.3228,88.8364
"3726","72LL",41.3736,89.3444
"3727","LL65",41.1944,89.45
"3728","LL64",41.1994,89.3944
"3729","88IS",40.0083,91.3822
"3730","UIN",39.9431,91.1944
"3731","IS24",39.0778,89.0817
"3732","TIP",40.2936,88.1425
"3733","91LS",38.2089,90.0372
"3734","89IS",38.2167,89.975
"3735","91IS",39.8236,89.5039
"3736","86IS",40.7794,89.2578
"3737","RSV",39.0161,87.6497
"3738","LL74",42.0083,89.0486
"3739","75IS",41.8992,89.1703
"3740","RPJ",41.8931,89.0783
"3741","92IS",39.7419,89.4783
"3742","LL75",42.425,89.45
"3743","LL91",42.4158,89.4528
"3744","IS93",42.4425,89.4992
"3745","1C8",42.2917,89.1361
"3746","LL80",42.3819,89.1611
"3747","LL78",42.3117,89.1508
"3748","LL79",42.3931,89.1306
"3749","LL81",42.375,89.07
"3750","LL89",42.4872,89.1078
"3751","LL87",42.4556,88.9028
"3752","LL88",42.475,89.0889
"3753","LL90",42.4458,88.9
"3754","LL94",42.4344,88.9994
"3755","3IS2",40.7406,90.6694
"3756","95IL",37.4861,88.4
"3757","LL97",42.3389,88.0847
"3758","94IS",37.9028,89.1375
"3759","5K4",40.1175,90.5903
"3760","SLO",38.6428,88.9642
"3761","0LL6",41.6983,88.6075
"3762","93LL",41.5944,88.6056
"3763","IS94",41.6056,88.6611
"3764","IS65",41.6383,88.6444
"3765","SFY",42.0458,90.1081
"3766","1LL0",41.3292,88.6
"3767","1LL2",41.3006,88.6356
"3768","4IS7",40.0731,88.3994
"3769","1LL6",42.2281,89.7381
"3770","2IL0",42.1814,89.6769
"3771","1LL7",41.3497,89.7731
"3772","2H0",39.4106,88.8456
"3773","1LL8",40.7889,87.5583
"3774","2LL1",41.5417,88.6889
"3775","IS95",41.5586,88.6644
"3776","2LL2",41.3147,90.5519
"3777","IS71",42.4583,89.195
"3778","2LL3",40.3889,89.0692
"3779","96IS",39.875,87.845
"3780","2LL5",39.9986,88.06
"3781","2LL9",41.7042,88.6931
"3782","49IL",41.5933,88.6917
"3783","3LL0",42.4917,89.0958
"3784","4IS8",40.0217,89.55
"3785","SAR",38.1489,89.6986
"3786","IS62",40.8672,89.4531
"3787","3LL4",42.4472,88.2014
"3788","3LL5",42.4644,88.2342
"3789","SPI",39.8442,89.6781
"3790","0LL2",40.7389,90.3806
"3791","4IL4",39.0564,88.8161
"3792","3K6",38.7328,89.8067
"3793","0LL5",40.11,88.0783
"3794","9IL2",40.065,88.0264
"3795","IS33",39.0456,89.8406
"3796","LL38",41.8103,89.8383
"3797","SQI",41.7428,89.6764
"3798","3IL7",41.8033,89.0217
"3799","4LL0",41.8358,89.0933
"3800","4LL1",41.8542,89.0875
"3801","9IL4",41.8072,89.0481
"3802","96LL",40.6161,87.6142
"3803","4LL3",42.3083,89.9833
"3804","99IL",42.2867,89.9575
"3805","IS37",42.3239,89.9928
"3806","IS54",39.6431,89.1444
"3807","54IL",41.1286,88.8019
"3808","LL52",41.1611,88.9392
"3809","85IL",39.6372,88.6358
"3810","IS08",40.2628,90.2367
"3811","26LL",42.0094,88.7175
"3812","4LL8",42.0028,88.6458
"3813","4LL7",42,88.6667
"3814","IL54",40.3442,90.4428
"3815","08IL",41.5769,89.7939
"3816","TAZ",39.5325,89.3306
"3817","56IS",40.2431,88.0828
"3818","IS56",40.0881,90.8853
"3819","15LL",41.2375,89.5367
"3820","5LL5",40.7014,89.8839
"3821","K96",39.7808,88.3061
"3822","5LL7",42.2106,88.515
"3823","55LL",42.1542,88.5114
"3824","5LL8",41.1122,88.14
"3825","6IS0",40.095,88.1286
"3826","C16",40.1464,88.1986
"3827","27LL",38.375,90.3192
"3828","VLA",38.9914,89.1661
"3829","IS43",39.87,88.075
"3830","6LL2",41.1644,90.5572
"3831","25IL",39.5167,89.8583
"3832","LL34",40.2192,88.9228
"3833","95IS",40.3706,91.3889
"3834","56LL",41.755,88.7711
"3835","98LL",40.7992,87.7836
"3836","IS02",40.7783,87.7917
"3837","6LL8",40.7922,87.7253
"3838","2T2",39.0139,88.5389
"3839","7LL4",40.1172,88.7589
"3840","3IS7",41.0867,89.0958
"3841","8IL3",41.7381,89.1625
"3842","7LL7",41.7361,89.1722
"3843","7LL6",41.6975,89.1442
"3844","04LL",42.1361,88.2875
"3845","28LL",39.4603,88.8683
"3846","3LS7",39.9864,89.5117
"3847","20IS",42.4972,89.7917
"3848","IS77",39.2208,89.3328
"3849","12LL",37.5403,89.4861
"3850","8LL1",42.3567,88.5061
"3851","8LL2",41.3694,89.5597
"3852","75LL",41.0836,89.7581
"3853","2C6",40.7739,90.0744
"3854","IL02",42.4722,87.9083
"3855","IN19",39.6431,85.9817
"3856","II05",41.0742,86.0642
"3857","0II0",40.26,85.2533
"3858","II77",40.2594,85.2606
"3859","98IN",41.3639,85.3886
"3860","3IN5",41.3169,85.3714
"3861","I99",40.2325,85.6375
"3862","8IN9",39.6856,86.6022
"3863","AID",40.1086,85.6131
"3864","34II",40.0506,85.6028
"3865","II16",41.6369,84.9494
"3866","ANQ",41.6397,85.0836
"3867","9II4",40.1725,85.9447
"3868","IN27",40.1792,86.1158
"3869","II27",40.1667,85.9408
"3870","1IN3",41.0978,85.2425
"3871","3II9",41.0972,85.2422
"3872","2IN4",41.2567,86.1897
"3873","99IN",40.2061,86.1006
"3874","4IN7",40.3008,87.2292
"3875","GWB",41.3072,85.0644
"3876","22IN",41.3483,85.0075
"3877","50II",39.7736,86.7564
"3878","IN64",39.5608,86.2039
"3879","II93",39.4839,86.2269
"3880","7II9",39.5828,86.1797
"3881","HLB",39.3444,85.2583
"3882","BFR",38.84,86.4453
"3883","05IN",39.6419,86.5042
"3884","8II0",38.8569,85.1014
"3885","06IN",39.2828,87.3036
"3886","1I3",39.0444,87.0056
"3887","BMG",39.1461,86.6167
"3888","II01",40.7561,85.2506
"3889","C40",40.7167,85.25
"3890","88IN",39.5797,85.9322
"3891","07IN",39.5736,85.9139
"3892","58II",39.5208,85.9
"3893","I91",38.0425,87.3178
"3894","6II4",37.9822,87.2989
"3895","IN09",40.5242,87.4119
"3896","IN11",41.2928,86.0711
"3897","4IN5",41.3442,86.1483
"3898","II95",41.3644,86.0633
"3899","0I2",39.4767,87.0997
"3900","3II8",41.4422,86.2611
"3901","0II2",41.4572,86.1244
"3902","IN42",41.4903,86.1994
"3903","0II1",40.4281,86.1533
"3904","IN69",41.6656,85.8322
"3905","II04",40.8839,87.3692
"3906","4II9",40.6092,86.8808
"3907","II83",39.8342,86.4342
"3908","38IN",39.9019,86.3631
"3909","36II",39.8411,86.3486
"3910","54II",40.6244,86.1553
"3911","0II3",40.6278,86.0378
"3912","69II",41.3694,84.8789
"3913","B25",41.4761,84.9061
"3914","40II",41.3514,84.8169
"3915","II02",41.3856,84.8269
"3916","8IN7",39.0453,85.5153
"3917","0IN5",38.3289,86.0336
"3918","II06",39.97,85.4708
"3919","1II3",38.9569,87.3942
"3920","II30",38.9067,87.4017
"3921","IN81",39.7519,85.5575
"3922","48II",41.1903,85.0242
"3923","12II",39.8561,84.9722
"3924","II32",38.0492,87.3814
"3925","II33",38.4608,87.655
"3926","66IN",39.7875,85.6369
"3927","IN70",41.6336,87.0269
"3928","9IN8",41.2292,85.3581
"3929","IN62",41.2447,85.2975
"3930","18II",40.12,86.0683
"3931","II34",39.2731,87.1222
"3932","1I7",39.7125,87.4014
"3933","II07",39.5322,86.8322
"3934","IN88",39.5133,86.7639
"3935","09IN",41.1208,85.425
"3936","29IN",41.0758,85.3861
"3937","IN71",41.1856,85.5217
"3938","3IG3",41.1703,85.4217
"3939","30IN",41.2092,85.4581
"3940","BAK",39.2619,85.8964
"3941","91IN",39.2081,85.9747
"3942","CEV",39.6986,85.1297
"3943","10IN",39.7183,85.0489
"3944","1I8",40.5708,85.8917
"3945","1II4",38.125,86.1622
"3946","CFJ",39.9756,86.92
"3947","3IN8",41.2047,86.3458
"3948","IN54",41.2836,86.4628
"3949","1II5",41.2472,86.5031
"3950","37II",41.1756,86.3736
"3951","11IN",39.8189,86.5381
"3952","II82",39.7942,86.5778
"3953","12IN",38.1186,87.6475
"3954","II85",40.8961,85.0492
"3955","13IN",40.8153,84.9278
"3956","9IN4",38.5342,87.5919
"3957","0IN1",38.5,87.5958
"3958","4II0",40.6094,86.7383
"3959","1I9",40.5428,86.6817
"3960","IN76",41.1264,86.6933
"3961","II08",40.6608,87.4397
"3962","IN63",40.3667,85.3386
"3963","1IN4",38.1431,85.9878
"3964","EKM",41.7194,86.0033
"3965","3C1",41.6569,86.0347
"3966","78I",39.5008,86.6903
"3967","II09",39.5736,86.6181
"3968","2II1",41.6097,85.5256
"3969","IN80",38.3214,86.4908
"3970","EVV",38.0369,87.5322
"3971","IN36",38.0356,87.7242
"3972","3EV",38.0117,87.5947
"3973","64IN",40.4347,85.6256
"3974","17IN",38.9783,85.1097
"3975","18IN",39.2783,87.4136
"3976","IN57",39.2614,87.4208
"3977","4II3",39.7364,86.7297
"3978","IN98",39.6831,85.8442
"3979","5I2",40.5397,86.5483
"3980","FWA",40.9783,85.1953
"3981","SMD",41.1433,85.1528
"3982","II36",39.6653,85.8167
"3983","II39",38.3361,87.4678
"3984","19IN",40.1944,86.5231
"3985","FKR",40.2733,86.5622
"3986","20IN",39.5139,86.0514
"3987","3FK",39.4264,86.0583
"3988","63II",39.505,86.0303
"3989","2II3",40.2267,85.8164
"3990","40IN",39.0742,86.1542
"3991","FRH",38.5061,86.6369
"3992","5I6",40.5842,86.2569
"3993","II10",40.5819,86.1675
"3994","GYY",41.6164,87.4128
"3995","1II2",40.6158,84.8347
"3996","9IN9",40.0778,87.5153
"3997","35II",41.5422,85.8419
"3998","GSH",41.5264,85.7942
"3999","0II6",41.6431,85.8297
"4000","3II1",39.4167,86.6358
"4001","II11",41.2106,84.9861
"4002","II43",41.75,86.1922
"4003","IN82",41.7494,86.0881
"4004","II12",40.9644,86.3719
"4005","38II",39.7286,86.8231
"4006","II29",39.6108,86.7561
"4007","4I7",39.6336,86.8139
"4008","II37",39.7464,85.7747
"4009","0II7",39.7956,85.7861
"4010","GFD",39.7903,85.7361
"4011","79II",39.8833,85.7025
"4012","4II8",39.7222,85.7167
"4013","6II2",39.7333,85.7233
"4014","I34",39.3269,85.5225
"4015","67II",39.3714,85.5922
"4016","62IN",40.4308,85.9783
"4017","8IN2",39.6233,86.0314
"4018","05C",41.5197,87.3994
"4019","I61",39.8892,85.1633
"4020","0II9",39.5342,86.5772
"4021","7IN2",41.5014,84.8783
"4022","IN83",41.5022,84.9303
"4023","64I",38.6314,85.4433
"4024","75II",38.4467,86.2608
"4025","80IN",41.2042,84.8053
"4026","IN18",41.2744,84.805
"4027","II67",40.4278,85.3733
"4028","21IN",40.4183,85.3556
