OBJECTID,LINEARID,FULLNAME,RTTYP,MTFCC,Shape_Length,miles_length
89,11055773715,State Rte 401,S,S1100,34293.431010418739000,21.308907494952425
90,11056431652,I- 94,I,S1100,30927.427657193421000,19.217374161358979
91,11056431653,I- 94,I,S1100,30967.805293818925000,19.242463611389695
92,11058179615,State Hwy 2,S,S1100,10232.506747882953000,6.358172201138761
93,11058258444,State Rd 67,S,S1100,942.545059801451660,0.585669176205542
94,11058258447,State Rd 67,S,S1100,2475.228461321045000,1.538032583999519
95,11059426164,I- 75,I,S1100,32418.941487785694000,20.144156034945119
96,11059426514,State Rte 401,S,S1100,32418.941487785694000,20.144156034945119
97,11059444053,I- 70,I,S1100,26492.429647963589000,16.461599672353636
98,11059444054,I- 70,I,S1100,26492.914107197397000,16.461900700763280
99,11059446353,Kansas Tpke,M,S1100,26492.914107197397000,16.461900700763280
100,11060005132,US Hwy 40,U,S1100,11630.769093563747000,7.227010404255124
101,11060005139,US Hwy 40,U,S1100,11533.837674743927000,7.166780133438579
102,11060005317,I- 70,I,S1100,11630.769093563747000,7.227010404255124
103,11060005322,I- 70,I,S1100,11533.837674743927000,7.166780133438579
104,11060791050,I- 75,I,S1100,2702.377820352630800,1.679176369748786
105,11060791051,I- 75,I,S1100,2834.343983002151600,1.761176177569361
106,11061838147,I- 94,I,S1100,38567.414467397030000,23.964632379757276
107,11061838148,I- 94,I,S1100,38691.143992497164000,24.041514188519781
108,11061838326,I- 696,I,S1100,13869.697921136974000,8.618213496767087
109,11061840035,Ford Fwy,M,S1100,38567.414467397030000,23.964632379757276
110,11061840036,Ford Fwy,M,S1100,14544.605853336630000,9.037581004511727
111,11061840037,Ford Fwy,M,S1100,10074.144778056037000,6.259770831945489
112,11061840038,Ford Fwy,M,S1100,13709.038401800628000,8.518384499351178
113,11061883293,Walter P Reuther Fwy,M,S1100,13422.354610184348000,8.340247806233551
114,11062269797,I- 75,I,S1100,24682.764555126119000,15.337128165014445
115,11062269798,I- 75,I,S1100,24514.363416156812000,15.232488757798194
116,11062785902,US Hwy 40,U,S1100,49842.710332748378000,30.970762402151255
117,11062785904,US Hwy 40,U,S1100,49845.147208938404000,30.972276603786376
118,11062785942,I- 70,I,S1100,49842.710332748378000,30.970762402151255
119,11062785943,I- 70,I,S1100,49845.147208938404000,30.972276603786376
120,11062785967,US Hwy 183 Byp,U,S1100,3528.909274009705800,2.192758177363670
121,11062785968,US Hwy 183 Byp,U,S1100,3530.636000078123700,2.193831113053594
122,11063048928,US Hwy 23,U,S1100,45691.433503379514000,28.391283728346771
123,11063048929,US Hwy 23,U,S1100,45679.429708236588000,28.383824930765062
124,11063048939,I- 75,I,S1100,45691.433503379514000,28.391283728346771
125,11063048940,I- 75,I,S1100,45679.429708236588000,28.383824930765062
126,11063083962,US Hwy 24 Alt,U,S1100,665.393491357800370,0.413455520119265
127,11063083986,I- 75,I,S1100,43255.167743812803000,26.877461396368528
128,11063084032,I- 275,I,S1100,11806.830934986152000,7.336409941767752
129,11063084033,I- 275,I,S1100,11835.303407247802000,7.354101880418970
130,11063086614,Summit St,M,S1100,665.393491357800370,0.413455520119265
131,11063093748,Detroit-Toledo Expy,M,S1100,43255.167743812803000,26.877461396368528
132,11063093749,Detroit-Toledo Expy,M,S1100,39717.168768109252000,24.679055151522430
133,11063093750,Detroit-Toledo Expy,M,S1100,2884.663255268054400,1.792443061235848
134,11063315251,US Hwy 23,U,S1100,37946.853792962502000,23.579034624825340
135,11063315252,US Hwy 23,U,S1100,37942.151191485071000,23.576112569582815
136,11063315271,I- 75,I,S1100,37946.853792962502000,23.579034624825340
137,11063315272,I- 75,I,S1100,37942.151191485071000,23.576112569582815
138,11063315386,I- 675,I,S1100,11500.397778716893000,7.146001586933145
139,11063315387,I- 675,I,S1100,11324.450311472072000,7.036673118097466
140,11063324986,Zilwaukee Brg,M,S1100,2375.699129555465800,1.476188048147075
141,11063324987,Zilwaukee Brg,M,S1100,2406.476105336953000,1.495311936034025
142,11063400462,I- 69,I,S1100,41158.443575643454000,25.574620005888299
143,11063400463,I- 69,I,S1100,41157.489243489435000,25.574027012565956
144,11063683417,I- 275,I,S1100,3578.715261326101900,2.223706121187005
145,11063683418,I- 275,I,S1100,3589.300706301991800,2.230283598597055
146,11063683553,I- 696,I,S1100,31939.205800266871000,19.846062695020620
147,11063683554,I- 696,I,S1100,32512.869584605796000,20.202520131722380
148,11063939099,I- 69,I,S1100,39776.836995744605000,24.716131195114663
149,11063939100,I- 69,I,S1100,39822.080451283269000,24.744244118797699
150,11063947298,I- 75,I,S1100,39219.364878644396000,24.369734773867261
151,11063947300,I- 75,I,S1100,12666.784728729041000,7.870759387153761
152,11063947301,I- 75,I,S1100,12676.044731679300000,7.876513274719287
153,11063947302,I- 75,I,S1100,25.356164077249268,0.015755558392066
154,11063947304,I- 75,I,S1100,25.703298825810982,0.015971257493248
155,11063947472,I- 94,I,S1100,61715.213522968792000,38.347979109837141
156,11063947473,I- 94,I,S1100,61634.959296786779000,38.298111545367668
157,11063947842,I- 275,I,S1100,5376.663854619455400,3.340897347796211
158,11063947843,I- 275,I,S1100,5048.135813197669400,3.136759895290282
159,11063947944,I- 375,I,S1100,1688.655290853693500,1.049279652792139
160,11063947945,I- 375,I,S1100,1720.583419994580300,1.069118832783880
161,11063986215,Chrysler Expy,M,S1100,366.852548144594320,0.227951149312700
162,11063986216,Chrysler Expy,M,S1100,14.470545222269980,0.008991561953926
163,11064004261,Edsel Ford Fwy,M,S1100,25144.368982866323000,15.623955284966021
164,11064004262,Edsel Ford Fwy,M,S1100,25125.854578264931000,15.612450990313924
165,11064006231,Willow Run Expy,M,S1100,1688.165762681824200,1.048975474696708
166,11064009738,Detroit Toledo Fwy,M,S1100,24344.896789814742000,15.127187288746944
167,11064009849,John A Papalas Dr,M,S1100,533.675817327150180,0.331610115659247
168,11064010440,Edward J Jeffries Fwy,M,S1100,9140.741211383934600,5.679781904864038
169,11064010442,Edward J Jeffries Fwy,M,S1100,3288.626195541649800,2.043453493031483
170,11064010494,Walter P Chrysler Fwy,M,S1100,14.470545222269980,0.008991561953926
171,11064010495,Walter P Chrysler Fwy,M,S1100,1688.655290853693500,1.049279652792139
172,11064010497,Walter P Chrysler Fwy,M,S1100,9639.948706642868300,5.989974440980582
173,11064010498,Walter P Chrysler Fwy,M,S1100,14412.660816964128000,8.955594323924837
174,11064010521,Detroit Industrial Expy,M,S1100,1688.165762681824200,1.048975474696708
175,11064010522,Detroit Industrial Expy,M,S1100,6385.827127162220700,3.967961079488267
176,11064010523,Detroit Industrial Expy,M,S1100,28496.851650258403000,17.707087270686131
177,11064010524,Detroit Industrial Expy,M,S1100,36509.104718521819000,22.685660555053722
178,11072243094,I- 20,I,S1100,45374.468056490565000,28.194330924621738
179,11072243095,I- 20,I,S1100,45345.569064134979000,28.176373959201293
180,11072243203,I- 59,I,S1100,45374.468056490565000,28.194330924621738
181,11072243204,I- 59,I,S1100,45345.569064134979000,28.176373959201293
182,11072696208,I- 69,I,S1100,29815.877077927609000,18.526690034059499
183,11072735661,US Hwy 6,U,S1100,11311.799248843248000,7.028812127950737
184,11072735664,US Hwy 6,U,S1100,11311.498126602595000,7.028625019639270
185,11072735689,State Hwy 38,S,S1100,6613.617799212788700,4.109503357875750
186,11072735690,State Hwy 38,S,S1100,6634.864620366531200,4.122705494062979
187,11072735712,I- 80,I,S1100,39131.285707569587000,24.315005023784952
188,11072735713,I- 80,I,S1100,39147.246173702442000,24.324922377819838
189,11074687053,State Rd 37,S,S1100,2948.463144150145100,1.832086394968296
190,11074687055,State Rd 37,S,S1100,3469.838483697697500,2.156053363370870
191,11074687112,I- 69,I,S1100,17389.577578628632000,10.805360941770978
192,11074687113,I- 69,I,S1100,17427.045057732663000,10.828642107369554
193,11074687287,I- 465,I,S1100,4270.670527294822900,2.653666329854753
194,11074687288,I- 465,I,S1100,4167.051351764039300,2.589280487988482
195,11074815637,I- 74,I,S1100,37222.030665220307000,23.128651314547401
196,11074847481,I- 565,I,S1100,23386.584121565258000,14.531720594476392
197,11074847482,I- 565,I,S1100,23396.714034278877000,14.538015017827641
198,11075006948,US Hwy 35,U,S1100,11685.800233683311000,7.261205101011867
199,11075909551,US Hwy 37,U,S1100,4590.884085203975700,2.852637412160362
200,11075909552,US Hwy 37,U,S1100,39629.085370428722000,24.624322775154337
201,11075909553,US Hwy 36,U,S1100,35106.853079325228000,21.814343524826928
202,11075909575,State Rd 37,S,S1100,2055.787815875269600,1.277404771322749
203,11075909576,State Rd 37,S,S1100,4528.601529348401500,2.813936903573967
204,11075909577,State Rd 37,S,S1100,1281.082169151038200,0.796025962744261
205,11075909578,State Rd 37,S,S1100,469.253887076454080,0.291580264113005
206,11075909579,State Rd 37,S,S1100,4204.880515932246500,2.612786393817117
207,11075909614,US Hwy 40,U,S1100,31026.918748326654000,19.279194935631633
208,11075909615,US Hwy 40,U,S1100,30959.454428982033000,19.237274634927754
209,11075909674,I- 65,I,S1100,9178.811241406085200,5.703437477496173
210,11075909675,I- 65,I,S1100,18121.720335243976000,11.260292449472148
211,11075909676,I- 65,I,S1100,9.382704131274778,0.005830130392176
212,11075909679,I- 65,I,S1100,15707.723612528132000,9.760307427797230
213,11075909680,I- 65,I,S1100,29616.276307703738000,18.402664113546340
214,11075909694,I- 69,I,S1100,4528.601529348401500,2.813936903573967
215,11075909695,I- 69,I,S1100,4204.880515932246500,2.612786393817117
216,11075909699,I- 70,I,S1100,87.757848492696837,0.054530089885692
217,11075909700,I- 70,I,S1100,1019.602487532584300,0.633550346183047
218,11075909701,I- 70,I,S1100,1397.273112931140100,0.868223523612673
219,11075909702,I- 70,I,S1100,1942.606948131297900,1.207077581248883
220,11075909721,I- 70,I,S1100,7908.073909932123600,4.913839486016851
221,11075909722,I- 70,I,S1100,10271.544501874476000,6.382429088364868
222,11075909723,I- 70,I,S1100,19297.216637627113000,11.990710527515457
223,11075909724,I- 70,I,S1100,91.668526815902979,0.056960067877874
224,11075909744,I- 74,I,S1100,10336.850507873894000,6.423008278014445
225,11075909840,I- 465,I,S1100,31333.366404874356000,19.469612300503524
226,11075909841,I- 465,I,S1100,31415.674328388915000,19.520755970780801
227,11075909854,I- 465,I,S1100,26715.002115937663000,16.599899515537654
228,11075909855,I- 465,I,S1100,6203.700525943642800,3.854793082487393
229,11075909857,I- 465,I,S1100,6304.576688835435600,3.917474498728710
230,11075909859,I- 465,I,S1100,25867.364255292960000,16.073202820878848
231,11075909860,I- 465,I,S1100,786.018286719501130,0.488408143121003
232,11076217779,US Hwy 40,U,S1100,48799.812784766196000,30.322737205433160
233,11076217780,US Hwy 40,U,S1100,48799.150892670412000,30.322325925575029
234,11076217783,I- 70,I,S1100,48799.812784766196000,30.322737205433160
235,11076217784,I- 70,I,S1100,48799.150892670412000,30.322325925575029
236,11076239821,I- 69,I,S1100,1679.927954481167500,1.043856748231117
237,11076239822,I- 69,I,S1100,1739.291147551055700,1.080743252510812
238,11081078727,I- 20,I,S1100,43562.408873022752000,27.068371801308484
239,11081078728,I- 20,I,S1100,43565.844930562183000,27.070506864208223
240,11081078815,I- 59,I,S1100,43562.408873022752000,27.068371801308484
241,11081078816,I- 59,I,S1100,43565.844930562205000,27.070506864208237
242,11081078918,I- 65,I,S1100,30706.945795794833000,19.080373358277186
243,11081078919,I- 65,I,S1100,30706.782072911119000,19.080271625797202
244,11081081217,I- 20,I,S1100,38080.192591745770000,23.661887347491017
245,11081081218,I- 20,I,S1100,530.327992098177560,0.329529877665803
246,11081081219,I- 20,I,S1100,492.617204786420980,0.306097527658482
247,11081081220,I- 20,I,S1100,38113.153143225929000,23.682368043699569
248,11081081707,I- 59,I,S1100,38113.153143225929000,23.682368043699569
249,11081081708,I- 59,I,S1100,38080.192591745770000,23.661887347491017
250,11081081709,I- 59,I,S1100,492.617204786420980,0.306097527658482
251,11081081711,I- 59,I,S1100,8057.095665467938500,5.006437126727789
252,11081081712,I- 59,I,S1100,530.327992098177560,0.329529877665803
253,11081081735,I- 59,I,S1100,28195.638717872644000,17.519922606102366
254,11081081814,I- 65,I,S1100,19142.947039763007000,11.894852035282032
255,11081081816,I- 65,I,S1100,507.880928831175880,0.315581947097276
256,11081081818,I- 65,I,S1100,19207.334014989126000,11.934860166826418
257,11081081819,I- 65,I,S1100,508.207406793534350,0.315784810692258
258,11081081820,I- 65,I,S1100,37467.183495582074000,23.280981916367836
259,11081085730,I- 459,I,S1100,53114.487492089647000,33.003746410409867
260,11081085731,I- 459,I,S1100,53011.723709539539000,32.939892084036799
261,11081522832,I- 10,I,S1100,23763.843184663736000,14.766138039460404
262,11081522833,I- 10,I,S1100,23757.347618124968000,14.762101889608269
263,11081592089,I- 10,I,S1100,23654.835771292655000,14.698404108519441
264,11081592090,I- 10,I,S1100,23667.123884433364000,14.706039572761071
265,11081596544,I- 49,I,S1100,48765.203540925781000,30.301232061335980
266,11081596545,I- 49,I,S1100,4929.062339138318700,3.062771216727835
267,11081596546,I- 49,I,S1100,5025.721462343699400,3.122832291232188
268,11081596547,I- 49,I,S1100,48811.194272799439000,30.329809320077555
269,11081596604,US Hwy 167,U,S1100,23997.234053638320000,14.911160111927725
270,11081596605,US Hwy 167,U,S1100,24029.440065594521000,14.931171959950381
271,11081703668,I- 10,I,S1100,30770.706326857406000,19.119992236243309
272,11081703669,I- 10,I,S1100,30789.183296700703000,19.131473270061658
273,11081711701,US Hwy 11,U,S1100,12829.597320141676000,7.971926238856972
274,11081711702,US Hwy 11,U,S1100,13049.373778369722000,8.108488725606312
275,11081711723,I- 12,I,S1100,53725.193989376225000,33.383221075785066
276,11081711802,I- 59,I,S1100,19137.385545011162000,11.891396289568961
277,11081711803,I- 59,I,S1100,19248.439739821268000,11.960402028989320
278,11081914500,State Hwy 8,S,S1100,52800.531541569806000,32.808663617291714
279,11082072464,State Hwy 9,S,S1100,19679.606672421709000,12.228316204123148
280,11082072496,I- 95,I,S1100,19679.606672421709000,12.228316204123148
281,11082072702,US Hwy 6,U,S1100,18166.504635397949000,11.288120067796989
282,11082072703,US Hwy 6,U,S1100,34.581052266828067,0.021487626700521
283,11082072824,I- 74,I,S1100,8210.397698071128600,5.101694402983906
284,11082072825,I- 74,I,S1100,8355.470071406593000,5.191838016276476
285,11082072888,I- 280,I,S1100,14737.189255504432000,9.157246543390301
286,11083534739,I- 29,I,S1100,32535.833719147293000,20.216789354842625
287,11083534740,I- 29,I,S1100,32536.099597398283000,20.216954563598016
288,11083534813,US Hwy 71,U,S1100,32535.833719147278000,20.216789354842618
289,11083534814,US Hwy 71,U,S1100,32536.099597398283000,20.216954563598016
290,11083616875,I- 35,I,S1100,52.408571635168833,0.032565111510047
291,11083616876,I- 35,I,S1100,136.497721954552050,0.084815582597076
292,11083898373,I- 35,I,S1100,50995.459775638439000,31.687046265260182
293,11083898374,I- 35,I,S1100,50984.688747181564000,31.680353471851927
294,11083966346,I- 75,I,S1100,9464.935378968293700,5.881226418402489
295,11083966347,I- 75,I,S1100,10502.789531722465000,6.526117800882472
296,11083966348,I- 75,I,S1100,708.143466306547340,0.440019069894078
297,11084264714,State Hwy 7,S,S1100,8607.354097575491300,5.348351180895629
298,11084264715,State Hwy 7,S,S1100,8624.727690397847300,5.359146609390202
299,11084670069,State Rte 5,S,S1100,6043.888986322221200,3.755490994184120
300,11084670070,State Rte 5,S,S1100,6027.674194298418100,3.745415609683218
301,11084670104,State Rte 7,S,S1100,6043.888986322221200,3.755490994184120
302,11084670105,State Rte 7,S,S1100,6027.674194298418100,3.745415609683218
303,11084670108,State Rte 7,S,S1100,2750.047854264229000,1.708797096312858
304,11084670110,State Rte 7,S,S1100,2913.561308601504600,1.810399443176156
305,11084670220,US Hwy 11,U,S1100,2750.047854264229000,1.708797096312858
306,11084670221,US Hwy 11,U,S1100,6043.888986322221200,3.755490994184120
307,11084670222,US Hwy 11,U,S1100,6027.674194298418100,3.745415609683218
308,11084670223,US Hwy 11,U,S1100,2913.561308601504600,1.810399443176156
309,11084670312,I- 20,I,S1100,73167.759704076481000,45.464247151980601
310,11084670313,I- 20,I,S1100,73231.776132573490000,45.504025036922634
311,11084670543,I- 59,I,S1100,73167.759704076481000,45.464247151980601
312,11084670544,I- 59,I,S1100,73231.776132573490000,45.504025036922634
313,11084670622,State Rte 69,S,S1100,2750.047854264229000,1.708797096312858
314,11084670624,State Rte 69,S,S1100,2913.561308601504600,1.810399443176156
315,11084671241,I- 359,I,S1100,2913.561308601504600,1.810399443176156
316,11084671242,I- 359,I,S1100,2750.047854264229000,1.708797096312858
317,11090475234,I- 35,I,S1100,4850.443712760493300,3.013919964826083
318,11090812837,State Rte 3,S,S1100,19212.864970826373000,11.938296936575666
319,11090813021,US Hwy 31,U,S1100,19212.864970826373000,11.938296936575666
320,11090813148,I- 65,I,S1100,48000.916058740426000,29.826326787130846
321,11090813232,US Hwy 72 Alt,U,S1100,11162.297514615146000,6.935916242904013
322,11090813564,I- 565,I,S1100,11162.297514615146000,6.935916242904013
323,11090813565,I- 565,I,S1100,11261.746920093859000,6.997711114963624
324,11090817601,Bee Line Hwy,M,S1100,18799.506632521305000,11.681448486779731
325,11090817602,Bee Line Hwy,M,S1100,19212.864970826373000,11.938296936575666
326,11094832277,State Hwy 8,S,S1100,118.829736495936070,0.073837227364978
327,11094947820,State Hwy 8,S,S1100,39454.029329057594000,24.515548211568770
328,11094947821,State Hwy 8,S,S1100,39474.204155346357000,24.528084242360890
329,11094947835,I- 10,I,S1100,39454.029329057594000,24.515548211568770
330,11094947836,I- 10,I,S1100,39474.204155346357000,24.528084242360890
331,11095515360,Pr- 2,M,S1100,7753.128219086284800,4.817560889921512
332,11096074176,Expreso Jose de Diego,M,S1100,73.625910148123211,0.045748928070259
333,11096074177,Expreso Jose de Diego,M,S1100,109.743460613188190,0.068191288578618
334,11096074178,Expreso Jose de Diego,M,S1100,234.065899294641500,0.145441516023201
335,11096074179,Expreso Jose de Diego,M,S1100,101.559630141361790,0.063106102251664
336,11096074181,Expreso Jose de Diego,M,S1100,93.498275816685975,0.058097018922079
337,11096074183,Expreso Jose de Diego,M,S1100,84.691976419113502,0.052625049110172
338,11096581653,US Hwy 23,U,S1100,15568.556798394309000,9.673833351527524
339,11096581654,US Hwy 23,U,S1100,15612.631685235503000,9.701220161738032
340,11096582001,I- 75,I,S1100,19171.183927462327000,11.912397588765653
341,11096582657,I- 280,I,S1100,8563.691866407707500,5.321220782520067
342,11096582658,I- 280,I,S1100,8557.904153226845700,5.317624471473184
343,11096582765,I- 475,I,S1100,25981.305427504005000,16.144002441301019
344,11096582766,I- 475,I,S1100,25902.538487324939000,16.095059031660082
345,11097861565,I- 175,I,S1100,1507.705334799696200,0.936842787737753
346,11097897535,Sunshine Skyway Ln S,M,S1100,2200.682126757166800,1.367437741957539
347,11099342842,Expreso Jose de Diego,M,S1100,3336.790735925998400,2.073381491057553
348,11099342843,Expreso Jose de Diego,M,S1100,3305.985617108959100,2.054240115934023
349,110139899252,I- 65,I,S1100,38494.358033977842000,23.919237307413312
350,110139960615,I- 64,I,S1100,2218.532985919761400,1.378529729413841
351,110139960616,I- 64,I,S1100,3955.974210490139700,2.458123495375581
352,110139960617,I- 64,I,S1100,4577.157867673779900,2.844108353066867
353,110139960618,I- 64,I,S1100,1544.570886902598400,0.959749933986037
354,110142187242,I- 64,I,S1100,15187.422371995075000,9.437007872245045
355,110142187243,I- 64,I,S1100,78.403526757866700,0.048717595461762
356,110142187244,I- 64,I,S1100,15275.013882111074000,9.491434604462009
357,110142187270,US Hwy 150,U,S1100,78.403526757866700,0.048717595461762
358,110142187271,US Hwy 150,U,S1100,6814.583459229064800,4.234377379890282
359,110142187272,US Hwy 150,U,S1100,6728.380314305399200,4.180813336082758
360,110142187280,I- 265,I,S1100,9074.971215814272000,5.638914406038635
361,110142187281,State Rd 265,S,S1100,11.009149419837794,0.006840754618987
362,110142187389,Off Ramp,M,S1100,12.580945572018109,0.007817421514684
363,110142225828,I- 70,I,S1100,32443.457588044075000,20.159389602924481
364,110142225854,State Rd 70,S,S1100,32435.615616627474000,20.154516837541408
365,110142225855,State Rd 70,S,S1100,32451.301865580033000,20.164263801260823
366,110158070404,I- 65,I,S1100,32298.377617494763000,20.069241268951526
367,110158070405,I- 65,I,S1100,32273.248704642938000,20.053626917641925
368,110158074347,Kentucky Tpke,M,S1100,32298.377617494763000,20.069241268951526
369,110158074348,Kentucky Tpke,M,S1100,32273.248704642938000,20.053626917641925
370,110158089886,I- 71,I,S1100,23481.638371628826000,14.590784449037670
371,110158089887,I- 71,I,S1100,23542.583811559518000,14.628654113969352
372,110158252743,US Hwy 25,U,S1100,1306.704033980625400,0.811946619599388
373,110158252744,US Hwy 25,U,S1100,1298.921632371649100,0.807110869104669
374,110158252810,I- 64,I,S1100,29419.616031264042000,18.280465327507343
375,110158252811,I- 64,I,S1100,29530.154903599985000,18.349150861027958
376,110158252827,I- 75,I,S1100,9704.607946003805400,6.030151749276670
377,110158252829,I- 75,I,S1100,8743.945219642484500,5.433224799515855
378,110158252831,I- 75,I,S1100,6560.953852322005300,4.076779563856018
379,110158252832,I- 75,I,S1100,22185.730447041686000,13.785546207386854
380,110158252833,I- 75,I,S1100,5480.129877281443400,3.405188025072134
381,110158252834,I- 75,I,S1100,22258.623917157434000,13.830840019231189
382,110158252875,US Hwy 421,U,S1100,1306.704033980625400,0.811946619599388
383,110158252876,US Hwy 421,U,S1100,1298.921632371649100,0.807110869104669
384,110158273179,I- 64,I,S1100,20878.967446123392000,12.973562947504385
385,110158273180,I- 64,I,S1100,20980.354346996879000,13.036561720979593
386,110158754660,State Hwy 400,S,S1100,4387.953215971440800,2.726542268194375
387,110158800953,I- 65,I,S1100,12893.867986909539000,8.011862099820526
388,110158800954,I- 65,I,S1100,693.046085360835600,0.430638011058335
389,110158800955,I- 65,I,S1100,12928.805540384970000,8.033571245659031
390,110158800956,I- 65,I,S1100,645.117765859497690,0.400856793590411
391,110158812531,I- 64,I,S1100,10596.844829901847000,6.584560936761927
392,110158812532,I- 64,I,S1100,10439.730723702867000,6.486934952528123
393,110158812533,I- 64,I,S1100,3857.403889117218600,2.396874859762388
394,110158812534,I- 64,I,S1100,2726.862729119352500,1.694390556272552
395,110158855735,I- 10,I,S1100,39313.874468112132000,24.428460192701618
396,110158855736,I- 10,I,S1100,39329.614575590407000,24.438240622490440
397,110158855825,I- 75,I,S1100,27056.938392304157000,16.812368442313993
398,110158855826,I- 75,I,S1100,27045.105708005874000,16.805015967869178
399,110158856044,State Rte 401,S,S1100,27056.938392304146000,16.812368442313986
400,110158856045,State Rte 401,S,S1100,27045.105708005874000,16.805015967869178
401,110158896537,State Hwy 8,S,S1100,35506.208715467605000,22.062491116287241
402,110158896713,I- 10,I,S1100,35506.208715467605000,22.062491116287241
403,110161911721,I- 65,I,S1100,18646.503442923018000,11.586376902586476
404,110161911722,I- 65,I,S1100,18693.925547843544000,11.615843573525888
405,110163370494,I- 75,I,S1100,36609.158822738485000,22.747831168737594
406,110163370495,I- 75,I,S1100,36630.532976583752000,22.761112425632927
407,110164543006,I- 10,I,S1100,43405.092562997961000,26.970620173693650
408,110164543007,I- 10,I,S1100,43403.287763818684000,26.969498725718772
409,110164591512,I- 49,I,S1100,618.553623093048710,0.384350633541246
410,110164591513,I- 49,I,S1100,701.664948334668220,0.435993513509089
411,110164591514,I- 49,I,S1100,5494.914662601122500,3.414374846379517
412,110164591515,I- 49,I,S1100,5421.882465416009800,3.368994833703098
413,110164591517,I- 49,I,S1100,1062.338756636361700,0.660105379557663
414,110164982093,I- 71,I,S1100,26345.494270996733000,16.370298444588720
415,110164982094,I- 71,I,S1100,26335.596287023251000,16.364148134787015
416,110166545799,I- 74,I,S1100,13411.283269414020000,8.333368407778250
417,110166545800,I- 74,I,S1100,13463.662416380175000,8.365915235683199
418,110166678517,I- 95,I,S1100,1334.082896492352300,0.828959022015529
419,110166678518,I- 95,I,S1100,1149.326952788362600,0.714157230607289
420,110166750308,State Hwy 8,S,S1100,25802.978892729814000,16.033195691394770
421,110166750309,State Hwy 8,S,S1100,25900.485938318292000,16.093783639387485
422,110166750579,I- 10,I,S1100,28692.341549984114000,17.828558819805469
423,110166750580,I- 10,I,S1100,28779.953294057283000,17.882998124795378
424,110166750977,State Hwy 8a,S,S1100,8995.486832443319100,5.589525198757788
425,110166750978,State Hwy 8a,S,S1100,9057.779669959223600,5.628232096058943
426,110166751279,I- 110,I,S1100,8995.486832443319100,5.589525198757788
427,110166751280,I- 110,I,S1100,9057.779669959223600,5.628232096058943
428,110166773566,Spr Rd No 8-A,M,S1100,1809.456263839180800,1.124341747275072
429,110166804934,I- 20,I,S1100,28142.174080230365000,17.486701286910819
430,110166804935,I- 20,I,S1100,28129.021864465089000,17.478528895265001
431,110166805424,I- 85,I,S1100,13916.503444506456000,8.647297042459266
432,110166805429,I- 85,I,S1100,13891.187088311666000,8.631566219489114
433,110166805871,I- 285,I,S1100,42442.224453676696000,26.372322865234398
434,110166805872,I- 285,I,S1100,42513.580686166613000,26.416661483812806
435,110166805941,State Rte 402,S,S1100,28142.174080230365000,17.486701286910819
436,110166805942,State Rte 402,S,S1100,28129.021864465089000,17.478528895265001
437,110166805943,State Rte 403,S,S1100,13916.503444506456000,8.647297042459266
438,110166805944,State Rte 403,S,S1100,13891.187088311666000,8.631566219489114
439,110166805948,State Rte 407,S,S1100,42513.580686166606000,26.416661483812803
440,110166805956,State Rte 413,S,S1100,2701.992961619334400,1.678937230097115
441,110166805957,State Rte 413,S,S1100,2990.268181223409100,1.858062788743144
442,110166805985,I- 675,I,S1100,2701.992961619334400,1.678937230097115
443,110166805986,I- 675,I,S1100,2990.268181223409100,1.858062788743144
444,110166899334,Northeast Expy,M,S1100,2393.072580844963300,1.486983388697383
445,110166899335,Northeast Expy,M,S1100,2383.888820893821500,1.481276876240369
446,110166944425,State Rte 12,S,S1100,7537.841666641017600,4.683788295701655
447,110166944426,State Rte 12,S,S1100,7545.702780343563100,4.688672955525980
448,110166944435,I- 20,I,S1100,24142.199739106582000,15.001237432585638
449,110166944436,I- 20,I,S1100,24121.818036945533000,14.988572855343207
450,110166944532,US Hwy 278,U,S1100,7537.841666641017600,4.683788295701655
451,110166944533,US Hwy 278,U,S1100,7545.702780343563100,4.688672955525980
452,110166944543,State Rte 402,S,S1100,7537.841666641017600,4.683788295701655
453,110166944544,State Rte 402,S,S1100,7545.702780343563100,4.688672955525980
454,110166953813,I- 65,I,S1100,44881.777908094795000,27.888188071996399
455,110166953814,I- 65,I,S1100,44815.780801131004000,27.847179452975496
456,110167115310,I- 65,I,S1100,43560.096384355165000,27.066934890341898
457,110167115311,I- 65,I,S1100,43554.823713816695000,27.063658611315706
458,110167115439,State Rte 69,S,S1100,6566.383652906774800,4.080153478771145
459,110167115440,State Rte 69,S,S1100,6565.908136337196100,4.079858007064321
460,110167236369,I- 95,I,S1100,366.574692620779050,0.227778498239900
461,110167236370,I- 95,I,S1100,204.936888719958690,0.127341624193573
462,110167248009,I- 40,I,S1100,25574.874628009566000,15.891458555945968
463,110167248011,I- 40,I,S1100,25574.727836898441000,15.891367344360662
464,110167248696,I- 85,I,S1100,25574.874628009566000,15.891458555945968
465,110167248697,I- 85,I,S1100,25574.727836898441000,15.891367344360662
466,110167283175,Castro Valley Fwy,M,S1100,411.619052373589400,0.255767709784536
467,110167283642,Sf Oakland Bay Brg,M,S1100,1906.080609364792500,1.184381211974304
468,110167643581,I- 74,I,S1100,7029.066136190257600,4.367650470041200
469,110167643582,I- 74,I,S1100,6972.956433039231300,4.332785586628070
470,110167657433,I- 10,I,S1100,59990.215032088556000,37.276116884680022
471,110167658922,I- 65,I,S1100,35713.173006317083000,22.191092507239638
