GEOID,State,Urban,OHU2010,NUMGQTRS,PCTGQTRS,LowIncomeT,POP2010,UATYP10,PNT_COUNT,Shape_Area,areahalfmile,Shape_Area_1,areamile
25025160501,MA,1,1867,0,0,1,5604,U,0,0.000040247,0.1421161685,4.1514206396E-005,0.1465908061
25025981100,MA,1,85,213,0.509569,0,418,U,0,0.0002122983,0.7509589595,0.0002971789,1.0511902149
25027710700,MA,1,854,8,0.005063,1,1580,U,0,1.2296847066E-005,0.0432950279,6.3185321154E-005,0.2224655694
25027731101,MA,1,1523,4,0.001013,1,3949,U,0,8.2269280095E-005,0.2911551934,0.0001463559,0.5179481747
25027731202,MA,1,1,1109,0.9982,0,1111,U,0,1.1065281123E-005,0.0391627155,1.1065279392E-005,0.0391627093
25027732600,MA,1,1661,24,0.005643,1,4253,U,0,0.000028588,0.101184599,6.5802759594E-005,0.2329091468
25027754400,MA,1,1553,223,0.058028,1,3843,U,0,1.78614028E-006,0.0063415293,5.2494497736E-005,0.1863873561
25025120201,MA,1,1659,4,0.001163,1,3439,U,0,4.507768563E-005,0.159404858,7.9418179458E-005,0.2808447085
25025140107,MA,1,977,9,0.003556,0,2531,U,0,5.8319895809E-005,0.2063895617,6.8396766271E-005,0.2420488868
25025160200,MA,1,1181,0,0,1,4043,U,0,2.5245921611E-005,0.0891578262,2.5245922195E-005,0.0891578283
25025160601,MA,1,1470,415,0.102141,1,4063,U,0,3.544293882E-005,0.1251454433,7.2629836152E-005,0.2564480162
25025170502,MA,1,1406,0,0,0,2818,U,0,7.089829732E-006,0.0250175897,6.8650315446E-005,0.2422513905
25025980700,MA,1,4,0,0,0,6,U,0,8.2276493619E-005,0.2911112468,0.0003265534,1.155524063
25027728200,MA,1,1417,6,0.001616,0,3713,U,0,1.8230653577E-005,0.0644391827,0.0001428458,0.5049362251
25027731102,MA,1,1006,0,0,1,2511,U,0,3.7039321545E-005,0.1310709161,9.7570270969E-005,0.3452620389
25027731500,MA,1,1972,161,0.031117,1,5174,U,0,9.257109309E-006,0.0327577906,6.6740859959E-005,0.2361695582
25027733101,MA,1,805,0,0,0,2058,U,0,5.6910112093E-005,0.2014682792,0.0002902121,1.027406894
25027755100,MA,1,1388,1,0.000303,0,3300,U,0,1.6171150136E-005,0.0574087602,8.2790680416E-005,0.2939244388
25003901100,MA,1,1647,361,0.096809,0,3729,U,0,0.000178123,0.628240104,0.0007650298,2.6982048175
25005631300,MA,1,2023,0,0,0,5183,U,0,9.9648870357E-005,0.3543129197,0.0005708706,2.0296454693
25005640700,MA,1,1191,0,0,1,2900,U,0,0.000026922,0.0961330863,0.000103329,0.368959179
25005650101,MA,1,2092,435,0.075613,0,5753,U,0,4.933931431E-006,0.0176155627,0.000074122,0.2646179665
25005650400,MA,1,1572,0,0,1,3773,U,0,0.000001845,0.0065889345,0.00009476,0.3384067108
25005650700,MA,1,887,8,0.003097,1,2583,U,0,4.3664600016E-005,0.155956867,5.685470711E-005,0.2030695454
25005985600,MA,1,1129,2008,0.385783,0,5205,U,0,2.7237347174E-005,0.0966971244,0.0001634741,0.5802935438
25009202102,MA,1,2450,172,0.029472,0,5836,U,0,2.8446846332E-005,0.1003149291,0.0001348182,0.4754325674
25009204200,MA,1,2274,83,0.017302,1,4797,U,0,0.0001021232,0.3599400899,0.0001036575,0.3653475598
25009216100,MA,1,1358,1253,0.257026,0,4875,U,0,3.1838541375E-005,0.1120794082,0.00027818,0.9792129855
25009250400,MA,1,1147,71,0.018403,1,3858,U,0,4.884346019E-006,0.0171611792,3.6231201881E-005,0.1272933696
25009250500,MA,1,982,0,0,1,3810,U,0,2.2887857952E-005,0.0804151263,3.3241461374E-005,0.1167903402
25009250700,MA,1,1389,4,0.000841,1,4756,U,0,2.1279947681E-005,0.0747666206,7.0938837086E-005,0.2492437542
25009260100,MA,1,2068,298,0.062226,1,4789,U,0,4.4767117561E-005,0.1571378163,0.0001052308,0.3693587714
25013800500,MA,1,1116,11,0.003268,1,3366,U,0,2.5860840209E-005,0.0917145958,0.0001407534,0.4991612423
25013802300,MA,1,2198,2,0.000293,1,6838,U,0,5.2415129233E-005,0.1859775008,0.000131477,0.4664893349
25013810700,MA,1,2685,0,0,1,6151,U,0,5.0612135528E-005,0.1794233866,0.0003053827,1.0824871464
25017310500,MA,1,1170,236,0.068426,1,3449,U,0,4.6933713289E-005,0.1650622915,0.0001061131,0.3731766274
25017311200,MA,1,1043,0,0,1,3267,U,0,2.292706701E-006,0.0080653531,5.1439324183E-005,0.1809521383
25017311800,MA,1,979,3,0.000854,1,3513,U,0,5.3570636676E-005,0.1884638391,6.4783945704E-005,0.2279117149
25017333300,MA,1,1706,8,0.001969,1,4063,U,0,5.004262946E-006,0.0176479082,0.0001742765,0.6146815782
25017338100,MA,1,1027,0,0,0,2964,U,0,2.9832909598E-005,0.1052343455,0.0001810554,0.6386470141
25017341400,MA,1,2313,100,0.016098,1,6212,U,0,5.3625865152E-005,0.1892977712,0.0001090041,0.3847841624
25017342201,MA,1,1919,0,0,1,5268,U,0,4.4202159938E-005,0.1560403411,5.6879485872E-005,0.2007922656
25017350300,MA,1,1067,7,0.002868,0,2441,U,0,0.000004334,0.0153042666,4.298664128E-005,0.1517980534
25017350800,MA,1,870,0,0,1,1828,U,0,0.000014269,0.0503849758,2.2765598529E-005,0.0803857209
25017352200,MA,1,1073,2,0.001082,1,1849,U,0,1.777194232E-005,0.062780309,1.7771942626E-005,0.0627803101
25017368500,MA,1,1786,81,0.024568,1,3297,U,0,4.2068333927E-005,0.1486156593,5.5319424242E-005,0.1954280702
25017370101,MA,1,2842,31,0.004778,0,6488,U,0,2.198657595E-006,0.0077668449,0.0001080011,0.3814987972
25017370202,MA,1,1778,8,0.001928,0,4149,U,0,4.9843830849E-005,0.1760732324,0.0001178624,0.4163332521
25017373700,MA,1,1363,0,0,0,3790,U,0,2.1270072521E-005,0.0751725802,0.0001446995,0.5114235231
25017383101,MA,1,1238,864,0.204885,1,4217,U,0,0.000039919,0.1412363939,0.0001962069,0.6942384147
25021400100,MA,1,2314,300,0.060277,1,4977,U,0,9.2868407797E-005,0.3281992337,9.5239722075E-005,0.3365795764
25021400900,MA,1,1937,3,0.000776,0,3865,U,0,8.006910864E-006,0.0283015175,4.1136661175E-005,0.1454059648
25021413300,MA,1,1904,27,0.00545,0,4954,U,0,1.239645984E-005,0.0439115962,0.0001390506,0.4925545184
25021416200,MA,1,2295,0,0,0,6651,U,0,2.73299775E-007,0.000967042,9.024660425E-005,0.3193703462
25021417702,MA,1,1058,129,0.046655,0,2765,U,0,9.7474710763E-005,0.3449519897,0.0002066871,0.7314220434
25021422302,MA,1,3029,148,0.022458,0,6590,U,0,8.949469127E-006,0.0317004746,0.0001235945,0.4378069394
25021457100,MA,1,1709,1,0.00023,0,4356,U,0,3.1290306081E-005,0.1109916844,0.000290615,1.0307461606
25023511301,MA,1,1698,159,0.029809,1,5334,U,0,6.9894252984E-005,0.2480917418,0.0003351904,1.1896835923
25025000301,MA,1,1159,112,0.040876,0,2740,U,0,1.0549052081E-005,0.0372744145,5.8153216427E-005,0.2054874049
25025010802,MA,1,1871,148,0.048382,0,3059,U,0,1.7000477937E-005,0.0600749146,1.7000480458E-005,0.0600749235
25025030100,MA,1,1276,0,0,0,1954,U,0,8.883176714E-006,0.0313829826,8.883176594E-006,0.0313829822
25025060800,MA,1,2002,31,0.00782,0,3964,U,0,3.6998821063E-005,0.1307753329,3.7340340114E-005,0.1319821494
25025061000,MA,1,1239,0,0,1,3098,U,0,6.258094993E-006,0.0221207533,1.8583625273E-005,0.0656894571
25025070600,MA,1,1210,12,0.005357,0,2240,U,0,9.84629791E-006,0.0347982843,1.4488602039E-005,0.0512050559
25025071201,MA,1,1304,397,0.126797,1,3131,U,0,1.1440411918E-005,0.0404360415,0.000044528,0.1573761656
25025080900,MA,1,1686,19,0.00474,1,4008,U,0,1.4554841675E-005,0.0514469957,2.8552157868E-005,0.1009250531
25025082100,MA,1,2035,13,0.002587,1,5025,U,0,2.8858853543E-005,0.1020465248,4.0886549073E-005,0.1445758891
25025090600,MA,1,720,80,0.034071,1,2348,U,0,2.7697566301E-005,0.0979188737,3.2646768249E-005,0.1154156235
25025091700,MA,1,917,9,0.002933,1,3069,U,0,0.000023181,0.0819755004,0.000031975,0.1130738536
25025110502,MA,1,1580,0,0,1,3806,U,0,0.000025707,0.0909419696,7.6328404412E-005,0.2700132687
25017312400,MA,1,911,4,0.001699,1,2354,U,0,4.5175541707E-005,0.1589082528,4.8246131887E-005,0.1697096773
25017334100,MA,1,2484,0,0,0,6718,U,0,9.1133183254E-005,0.3211979402,0.0003900267,1.3746750022
25017341101,MA,1,1383,4,0.001088,0,3675,U,0,9.45821107E-007,0.0033379998,8.105751754E-005,0.2860557084
25017350500,MA,1,749,17,0.010436,0,1629,U,0,2.2580575302E-005,0.0797324153,0.000024631,0.0869721577
25017352101,MA,1,969,16,0.009674,1,1654,U,0,0.000045606,0.1611087508,4.6980793502E-005,0.1659655575
25027754100,MA,1,2672,1,0.000154,0,6502,U,0,6.409314078E-005,0.2275074646,0.0004536216,1.6102369066
25017358300,MA,1,2175,69,0.012486,0,5526,U,0,0.0001524767,0.5381975499,0.0006617418,2.3357269413
25021400400,MA,1,2737,91,0.0167,0,5449,U,0,4.3783856357E-005,0.1547408156,8.3689096774E-005,0.2957762744
25021410100,MA,1,2393,25,0.00407,0,6142,U,0,0.0001162438,0.4126076771,0.0005429521,1.9271722771
25021416300,MA,1,1749,1,0.000211,0,4749,U,0,4.015855321E-006,0.0142093567,0.0001175719,0.4160277177
25021417902,MA,1,1451,32,0.009034,1,3542,U,0,2.9817643301E-005,0.1055396971,7.5666792387E-005,0.2678238955
25021419300,MA,1,1502,0,0,0,3863,U,0,4.7740122499E-005,0.1690154843,0.000167802,0.5941045367
25005600203,MA,1,1938,5,0.000891,0,5611,U,0,6.4565514032E-005,0.2293106085,0.0002931209,1.0409843935
25005613901,MA,1,1260,0,0,1,2801,U,0,3.1698728198E-005,0.1128153801,0.0001291385,0.4595768539
25005631400,MA,1,1210,65,0.024308,1,2674,U,0,0.000069984,0.2488733877,9.1570352396E-005,0.325638835
25005651500,MA,1,1213,0,0,1,3115,U,0,5.4903274246E-005,0.1961594957,9.2366855833E-005,0.3300071473
25009205900,MA,1,1436,29,0.006667,1,4350,U,0,0.000014134,0.0498520105,6.5097542181E-005,0.2296133417
25009209100,MA,1,2297,3,0.000493,0,6088,U,0,3.410734962E-006,0.0120237737,0.000290194,1.022859803
25023510300,MA,1,1367,35,0.009215,1,3798,U,0,3.8911897142E-005,0.1380384648,0.0001111364,0.394267143
25025000201,MA,1,1541,124,0.032174,1,3854,U,0,3.1876839986E-005,0.1126353494,0.000065853,0.232695956
25025000704,MA,1,2350,7,0.001458,1,4801,U,0,2.6710274568E-005,0.0943882306,2.6710275174E-005,0.0943882328
25025030200,MA,1,1044,0,0,1,1665,U,0,5.904940297E-006,0.0208619856,5.904940793E-006,0.0208619873
25025050101,MA,1,1713,75,0.014663,1,5115,U,0,2.0767184004E-005,0.0733520345,5.3106181807E-005,0.18757421
25025050500,MA,1,659,0,0,1,1857,U,0,1.0983269823E-005,0.0388007155,1.2801815486E-005,0.045225084
25025070900,MA,1,1728,27,0.00811,1,3329,U,0,1.1543075525E-005,0.0407981288,1.9274530961E-005,0.0681245113
25025082000,MA,1,1158,0,0,1,2815,U,0,3.4174681561E-005,0.1208343302,4.2998443714E-005,0.1520335612
25009253100,MA,1,2339,3,0.000561,0,5352,U,0,6.9202903517E-005,0.2432101831,0.0002869672,1.0085341047
25009260402,MA,1,2464,8,0.001288,0,6211,U,0,4.6538526946E-005,0.1633588468,0.0002318404,0.8137628148
25009266400,MA,1,1358,0,0,0,3348,U,0,6.5160280147E-005,0.2284459828,0.0002019384,0.70793186
25011041400,MA,1,1105,279,0.100216,1,2784,C,0,5.7418883572E-005,0.2021570538,0.000317257,1.116984079
25013800101,MA,1,1535,4,0.000987,1,4052,U,0,0.000085156,0.3018734157,0.0003021477,1.071058156
25013811400,MA,1,895,1,0.000409,1,2447,U,0,1.5888809772E-005,0.056276133,0.0001269416,0.4496066941
25013812001,MA,1,1418,34,0.009852,1,3451,U,0,7.0600929879E-005,0.2500469612,0.0001094927,0.3877860999
25025091500,MA,1,1470,0,0,1,4370,U,0,3.8911411612E-005,0.1375878088,4.4057362022E-005,0.1557833822
25025100603,MA,1,754,131,0.068803,0,1904,U,0,3.051151607E-006,0.0107926241,0.0001178254,0.4167550025
25025120301,MA,1,1784,201,0.041919,1,4795,U,0,6.4030316857E-005,0.2264001429,7.2759144554E-005,0.2572656989
25025981502,MA,1,3,0,0,0,9,U,0,3.736290236E-006,0.0131941764,0.0001190043,0.4202325272
25027710400,MA,1,839,0,0,0,2149,U,0,1.8261305162E-005,0.0643055352,0.0001553439,0.5470421091
25027730402,MA,1,614,49,0.029518,0,1660,U,0,9.901563019E-006,0.0350237124,7.4329101463E-005,0.2629241273
25027736400,MA,1,1239,5,0.001628,0,3071,U,0,2.9121476008E-005,0.1031302615,0.00029987,1.0618970538
25025000802,MA,1,3011,267,0.032817,1,8136,U,0,8.5723650882E-005,0.3029035341,0.0001077287,0.3806523433
25025050600,MA,1,746,0,0,1,2063,U,0,1.7843688101E-005,0.0630340358,1.7843687633E-005,0.0630340341
25025090400,MA,1,1148,11,0.003006,1,3659,U,0,3.5590237163E-005,0.1258315232,4.8056810286E-005,0.1699099043
25027730802,MA,1,793,14,0.006843,0,2046,U,0,1.4671179892E-005,0.0519081443,8.6105510696E-005,0.3046513654
25005640600,MA,1,1855,1,0.000225,1,4450,U,0,2.5512340053E-005,0.0910817889,7.7582663928E-005,0.2769858964
25009207100,MA,1,985,5,0.001423,1,3513,U,0,0.000025587,0.090263555,3.979208271E-005,0.1403750476
25009251600,MA,1,1926,0,0,1,5977,U,0,6.996972849E-005,0.245904243,0.0001669142,0.5865891196
25017317203,MA,1,1573,86,0.021484,0,4003,U,0,7.9906915157E-005,0.2811721168,0.0002186748,0.7695000185
25017352900,MA,1,1333,10,0.003779,0,2646,U,0,2.8624315844E-005,0.1011168832,3.246733505E-005,0.1146922724
25021400800,MA,1,2529,290,0.05151,0,5630,U,0,6.4081893952E-005,0.2264924451,6.4647730144E-005,0.2284921677
25021419400,MA,1,1253,5,0.001579,0,3166,U,0,5.7867945542E-005,0.2048634829,0.000214177,0.7582673232
25027730700,MA,1,2683,109,0.016022,0,6803,U,0,0.0001165366,0.4122778583,0.0004654358,1.6465562467
25005641000,MA,1,1191,36,0.014882,1,2419,U,0,1.31180539E-007,0.0004682551,7.2640472038E-005,0.2592898885
25009204500,MA,1,1663,4,0.001277,0,3132,U,0,4.1577441299E-005,0.1465265284,0.0001003762,0.3537256244
25009206200,MA,1,1541,0,0,1,5254,U,0,2.9702207795E-005,0.1047651868,5.2578284374E-005,0.1854512204
25009221500,MA,1,1550,106,0.036264,1,2923,U,0,5.4069938603E-005,0.1902761642,0.0001212203,0.4265959863
25013800900,MA,1,1720,15,0.003627,1,4136,U,0,8.7509205942E-005,0.3103714421,0.0001359138,0.4820470735
25013801501,MA,1,1983,2,0.000373,1,5361,U,0,7.656654074E-006,0.027149923,0.0001146342,0.4065114179
25017336300,MA,1,2504,0,0,0,6664,U,0,5.4699149963E-005,0.1930010491,0.0002020335,0.7128477004
25017350103,MA,1,497,0,0,1,1210,U,0,5.2913466396E-005,0.1868585353,0.0001253373,0.4426054924
25017354400,MA,1,759,4,0.002429,0,1647,U,0,2.7400784701E-005,0.0967781564,3.2485655617E-005,0.1147377713
25017370400,MA,1,2326,163,0.031799,0,5126,U,0,0.0001093328,0.3862675174,0.0001779632,0.6287465154
25021417300,MA,1,1672,108,0.040284,0,2681,U,0,0.000001478,0.0052282779,8.0651248899E-005,0.2852792288
25023511100,MA,1,1805,8,0.001512,0,5291,U,0,2.589917358E-005,0.0918967813,0.0002269593,0.8052794126
25025010300,MA,1,395,4165,0.85682,1,4861,U,0,5.6462552406E-005,0.1995596944,5.6462556591E-005,0.1995597092
25025080500,MA,1,1269,5,0.001615,1,3096,U,0,2.187892614E-005,0.0773325717,0.000026692,0.0943446185
25025100300,MA,1,1121,13,0.003936,1,3303,U,0,1.7863530721E-005,0.0631909786,5.436333967E-005,0.1923107369
25025170100,MA,1,2852,4,0.000529,1,7560,U,0,0.000000026,9.1783668746E-005,0.000149216,0.5267952524
25021417802,MA,1,1282,0,0,1,3150,U,0,1.1551154344E-005,0.0408814939,0.0001730667,0.6124978786
25025051000,MA,1,1670,5,0.001223,1,4089,U,0,6.8082072243E-005,0.2404513166,0.0001371361,0.4843269193
25027732902,MA,1,21,2411,0.98048,0,2459,U,0,5.8014144925E-005,0.2053635214,0.0001011685,0.3581347603
25017341902,MA,1,3340,9,0.001108,0,8120,U,0,7.4901874533E-005,0.2643294812,0.0002177085,0.7682717097
25021418102,MA,1,1575,5,0.001481,1,3377,U,0,1.4554881303E-005,0.0515144696,8.2496836886E-005,0.2919966649
25021419500,MA,1,1063,157,0.051024,0,3077,U,0,9.792852066E-006,0.034683245,0.0002750349,0.9740333253
25021420100,MA,1,2754,17,0.002178,1,7804,U,0,7.596050594E-006,0.0269158496,0.0001408766,0.499155689
25021421200,MA,1,2084,36,0.006348,0,5671,U,0,0.000041636,0.1476309326,0.0002295968,0.8140078428
25021422301,MA,1,1087,0,0,0,2975,U,0,3.5995320485E-005,0.1274963235,0.0001578118,0.5590037242
25021456401,MA,1,1032,10,0.003617,1,2765,U,0,4.4100083712E-005,0.1563690257,0.0002202952,0.7811815207
25023506101,MA,1,2362,45,0.00689,0,6531,U,0,6.3950828567E-005,0.2268836783,0.000272428,0.9664295655
25023507101,MA,1,1866,124,0.023295,0,5323,U,0,1.1746520293E-005,0.0417261618,0.0001333772,0.473713375
25009261101,MA,1,1710,186,0.038896,0,4782,U,0,3.4219532174E-005,0.1201323791,0.000227008,0.7969838418
25023510100,MA,1,1665,0,0,1,4776,U,0,5.860192909E-005,0.2078490182,0.0002768552,0.981932912
25023511302,MA,1,1192,5,0.001416,1,3531,U,0,4.450641886E-006,0.0157992476,0.0001954431,0.6938179738
25023520202,MA,1,2205,0,0,0,5575,U,0,5.412096271E-006,0.019192067,0.0001162071,0.4121032665
25001010400,MA,1,1494,78,0.026009,1,2999,U,0,7.7230227803E-005,0.2753376049,0.000386268,1.3770992339
25013800202,MA,1,550,0,0,1,1333,U,0,6.2362328804E-005,0.2210863835,0.0004270873,1.5140346217
25001011400,MA,1,1466,0,0,0,2991,U,0,9.237848346E-005,0.3296813023,0.000393417,1.4039770871
25001011802,MA,1,1895,4,0.00094,0,4255,U,0,6.19894279E-006,0.0221287864,0.0002205727,0.7873930079
25013801200,MA,1,1165,314,0.11903,1,2638,U,0,7.7504569007E-005,0.2749177004,9.4638188455E-005,0.3356996598
25013801602,MA,1,1845,415,0.081245,1,5108,U,0,2.3937127391E-005,0.08488513,0.0002466647,0.8747200399
25013802200,MA,1,1082,4,0.001209,1,3308,U,0,0.000036061,0.1279509396,6.4519222893E-005,0.2289212666
25013802500,MA,1,2747,18,0.002689,0,6694,U,0,3.79408565E-005,0.1346120156,0.0002482563,0.88081971
25013810902,MA,1,1781,415,0.090651,1,4578,U,0,1.5243643854E-005,0.0540556091,0.0002067601,0.7331002328
25013811800,MA,1,1541,29,0.007006,1,4139,U,0,2.1737754668E-005,0.0769844833,8.508686398E-005,0.3013259793
25001012502,MA,1,1440,88,0.028571,1,3080,U,0,4.8980232381E-005,0.1749793095,0.0003080617,1.1005903694
25003900300,MA,1,1211,99,0.034103,1,2903,U,0,3.12618249E-007,0.0011028297,0.0001390519,0.4905057492
25013813206,MA,1,1586,3,0.000742,0,4042,U,0,1.8917215755E-005,0.067146323,0.0001020648,0.3622721049
25017310601,MA,1,2058,429,0.074661,1,5746,U,0,1.9340759345E-005,0.0680342424,0.00022064,0.7760713554
25017311600,MA,1,1844,3,0.000567,0,5295,U,0,0.000083072,0.2922988849,0.0003536065,1.244230971
25005613100,MA,1,2620,73,0.011538,0,6327,U,0,7.194947335E-006,0.0255954573,0.0002459049,0.8745961784
25005630300,MA,1,3064,5,0.000582,0,8597,U,0,7.697174838E-005,0.2737374219,0.0005001426,1.7784148284
25005641101,MA,1,1051,36,0.021028,1,1712,U,0,4.7634650929E-005,0.1700353955,5.219747619E-005,0.1863225752
25005641300,MA,1,2270,11,0.002065,1,5326,U,0,3.4950370463E-005,0.1247586765,9.2156234652E-005,0.328972383
25005642100,MA,1,2047,3,0.000724,1,4144,U,0,2.3321572173E-005,0.0832163975,0.0001112523,0.3969587753
25017316300,MA,1,3307,0,0,0,8172,U,0,1.003249806E-005,0.0353439074,0.000277248,0.9768136848
25017316400,MA,1,1948,798,0.121461,0,6570,U,0,4.9564785827E-005,0.1745454529,0.000197141,0.6943000264
25005642400,MA,1,1268,60,0.021739,0,2760,U,0,7.906642809E-005,0.2821692846,0.000124094,0.4428678591
25005650600,MA,1,1197,23,0.008336,1,2759,U,0,0.000001764,0.0062996238,4.4755317191E-005,0.1598429083
25005651002,MA,1,1497,120,0.031307,1,3833,U,0,1.48655862E-007,0.0005310947,0.0002198745,0.7855569652
25005652000,MA,1,1098,136,0.050822,1,2676,U,0,1.223590643E-005,0.0437234933,4.789253685E-005,0.1711472733
25005652200,MA,1,1148,119,0.04196,0,2836,U,0,9.145522858E-006,0.0326839706,0.0001022998,0.3655781647
25005652600,MA,1,1000,0,0,1,2843,U,0,1.3558131911E-005,0.0484584593,5.5190822874E-005,0.1972551028
25005653301,MA,1,2253,0,0,0,5057,U,0,1.797091292E-006,0.0064239015,9.3578783288E-005,0.3345289434
25017322300,MA,1,2520,15,0.002463,0,6090,U,0,8.9079091723E-005,0.3145752968,0.0003062818,1.0815481894
25017333200,MA,1,2153,146,0.027219,0,5364,U,0,8.0477285187E-005,0.2838253237,0.000431342,1.5212169995
25017334300,MA,1,2548,118,0.015516,0,7605,U,0,2.7652290637E-005,0.097409834,0.0004086294,1.4395214384
25017335200,MA,1,2268,15,0.002661,0,5637,U,0,7.7159946692E-005,0.2720457223,0.0003123525,1.1011826398
25005654200,MA,1,1379,8,0.002362,1,3387,U,0,5.6775106709E-005,0.202715619,0.0003617786,1.2917558056
25009204600,MA,1,2170,4,0.000776,1,5154,U,0,6.2415829328E-005,0.2199212936,0.0003633062,1.2801594205
25009206100,MA,1,1344,40,0.010406,1,3844,U,0,0.00002891,0.1019769552,3.4692655281E-005,0.1223741589
25009206900,MA,1,2250,26,0.006557,1,3965,U,0,4.6108369421E-005,0.1626549605,6.7657228455E-005,0.2386736216
25017335302,MA,1,1799,8,0.001731,0,4621,U,0,1.761050999E-006,0.0062081945,8.2100780199E-005,0.2894191296
25017338500,MA,1,1976,3,0.000534,0,5616,U,0,3.0004805271E-005,0.1058555267,0.0002153147,0.7596421923
25017339500,MA,1,1610,1389,0.25727,0,5399,U,0,1.0372054275E-005,0.0366169367,0.0001258066,0.4441414308
25017339900,MA,1,2100,14,0.002707,0,5171,U,0,2.8562910168E-005,0.1008316071,0.0001180094,0.4165730878
25017341200,MA,1,2640,0,0,1,6857,U,0,5.2290055312E-005,0.1845817142,0.0001206306,0.4258065135
25017341700,MA,1,2074,2,0.000378,0,5298,U,0,4.610155923E-006,0.0162693638,0.0001126071,0.3973920762
25017342300,MA,1,2485,0,0,1,6826,U,0,5.485539537E-006,0.0193658179,8.7300332317E-005,0.308197449
25017350400,MA,1,2414,20,0.003592,0,5568,U,0,3.7343398555E-005,0.1318650768,6.6517541613E-005,0.2348801192
25017351300,MA,1,2013,67,0.015828,0,4233,U,0,3.4033081115E-005,0.1202043675,5.5621155918E-005,0.1964502608
25017351404,MA,1,1548,15,0.003497,1,4289,U,0,4.4281218558E-005,0.1563972437,4.6346461428E-005,0.1636914946
25017352400,MA,1,791,0,0,1,2126,U,0,3.666005892E-005,0.1295182003,5.0243850668E-005,0.1775099091
25009210800,MA,1,2253,0,0,1,4569,U,0,6.7500567668E-005,0.2378693697,0.0001027841,0.362200849
25009211401,MA,1,1394,257,0.072191,0,3560,U,0,0.000074682,0.2629803926,0.0004940343,1.7397274938
25017353300,MA,1,1620,26,0.007491,0,3471,U,0,4.8578939174E-005,0.1716431359,5.7616163332E-005,0.2035745151
25017353600,MA,1,1486,1639,0.360141,0,4551,U,0,1.297607871E-006,0.0045831674,8.0370897586E-005,0.283879293
25017354300,MA,1,1551,93,0.027794,0,3346,U,0,0.0001065468,0.376300285,0.0002055816,0.7261018882
25017358500,MA,1,1723,156,0.032092,0,4861,U,0,1.017715464E-005,0.0358976122,7.7496110661E-005,0.2733681541
25005614000,MA,1,1796,30,0.006708,1,4472,U,0,0,0,3.161908606E-005,0.1125281816
25005641600,MA,1,992,0,0,1,2323,U,0,0,0,0.000011275,0.0402500234
25009252400,MA,1,1322,5,0.001198,1,4175,U,0,0,0,4.9228676149E-005,0.1729453398
25013801402,MA,1,741,58,0.02877,1,2016,U,0,0,0,2.3391058735E-005,0.0829512214
25013813401,MA,1,1939,116,0.022125,0,5243,U,0,0,0,0.0001073522,0.3809949741
25015820400,MA,1,132,11777,0.974998,1,12079,U,0,0,0,1.545801731E-006,0.0054604596
25017336401,MA,1,1998,0,0,0,4260,U,0,0,0,5.477469896E-006,0.0193285988
25017351100,MA,1,2685,156,0.027748,0,5622,U,0,0,0,7.3309644085E-005,0.2589082563
25021419600,MA,1,2770,1,0.000148,0,6766,U,0,0,0,3.7440165008E-005,0.132618287
25025120700,MA,1,983,45,0.022344,1,2014,U,0,0,0,3.2145928848E-005,0.1136423819
25027709502,MA,1,2374,78,0.013757,0,5670,U,0,0,0,7.182966968E-005,0.2530383679
25027730901,MA,1,1409,12,0.003525,0,3404,U,0,0,0,0.0001052566,0.3724187134
25027732001,MA,1,1104,0,0,1,3327,U,0,0,0,9.106705517E-005,0.3220302715
25027739300,MA,1,1563,0,0,0,3688,U,0,0,0,1.2619783455E-005,0.0446459136
25027750100,MA,1,2249,118,0.019511,1,6048,U,0,0,0,0.0001787215,0.6338358251
25009206400,MA,1,1805,114,0.021718,1,5249,U,0,0,0,5.788894468E-006,0.02041604
25009260500,MA,1,1356,242,0.063886,0,3788,U,0,0,0,2.6019174935E-005,0.0912980333
25013801604,MA,1,1511,50,0.013273,0,3767,U,0,0,0,9.0366412843E-005,0.3205365099
25013802602,MA,1,940,0,0,0,1902,U,0,0,0,0.000004617,0.0163847613
