"","city","State","Year","Count","address","longitude","latitude"
"8402","San Bernardino County","CA","1986",2857,"San Bernardino County , CA",-116.419389,34.9592083
"8403","San Bernardino County","CA","1987",4118,"San Bernardino County , CA",-116.419389,34.9592083
"8404","San Bernardino County","CA","1988",4261,"San Bernardino County , CA",-116.419389,34.9592083
"8405","San Bernardino County","CA","1989",2357,"San Bernardino County , CA",-116.419389,34.9592083
"8406","San Bernardino County","CA","1990",2674,"San Bernardino County , CA",-116.419389,34.9592083
"8407","San Bernardino County","CA","1991",2319,"San Bernardino County , CA",-116.419389,34.9592083
"8408","San Bernardino County","CA","1992",2049,"San Bernardino County , CA",-116.419389,34.9592083
"8409","San Bernardino County","CA","1993",1680,"San Bernardino County , CA",-116.419389,34.9592083
"8410","San Bernardino County","CA","1994",1796,"San Bernardino County , CA",-116.419389,34.9592083
"8411","San Bernardino County","CA","1995",1513,"San Bernardino County , CA",-116.419389,34.9592083
"8412","San Bernardino County","CA","1996",1318,"San Bernardino County , CA",-116.419389,34.9592083
"8413","San Bernardino County","CA","1997",1284,"San Bernardino County , CA",-116.419389,34.9592083
"8414","San Bernardino County","CA","1998",1163,"San Bernardino County , CA",-116.419389,34.9592083
"8415","San Bernardino County","CA","1999",1072,"San Bernardino County , CA",-116.419389,34.9592083
"8416","San Bernardino County","CA","2000",1057,"San Bernardino County , CA",-116.419389,34.9592083
"8417","San Bernardino County","CA","2001",1141,"San Bernardino County , CA",-116.419389,34.9592083
"8418","San Bernardino County","CA","2002",1109,"San Bernardino County , CA",-116.419389,34.9592083
"8419","San Bernardino County","CA","2003",1136,"San Bernardino County , CA",-116.419389,34.9592083
"8420","San Bernardino County","CA","2004",1039,"San Bernardino County , CA",-116.419389,34.9592083
"8421","San Bernardino County","CA","2005",1057,"San Bernardino County , CA",-116.419389,34.9592083
"8422","San Bernardino County","CA","2006",1076,"San Bernardino County , CA",-116.419389,34.9592083
"8423","San Bernardino County","CA","2007",1286,"San Bernardino County , CA",-116.419389,34.9592083
"8424","San Bernardino County","CA","2008",1295,"San Bernardino County , CA",-116.419389,34.9592083
"8425","San Bernardino County","CA","2009",1165,"San Bernardino County , CA",-116.419389,34.9592083
"8426","San Bernardino County","CA","2010",1093,"San Bernardino County , CA",-116.419389,34.9592083
"8427","San Bernardino County","CA","2011",1081,"San Bernardino County , CA",-116.419389,34.9592083
"8428","San Bernardino County","CA","2012",988,"San Bernardino County , CA",-116.419389,34.9592083
"8429","San Diego","CA","1985",6250,"San Diego , CA",-117.1610838,32.715738
"8430","San Diego","CA","1986",8522,"San Diego , CA",-117.1610838,32.715738
"8431","San Diego","CA","1987",9112,"San Diego , CA",-117.1610838,32.715738
"8432","San Diego","CA","1988",9171,"San Diego , CA",-117.1610838,32.715738
"8433","San Diego","CA","1989",10124,"San Diego , CA",-117.1610838,32.715738
"8434","San Diego","CA","1990",12047,"San Diego , CA",-117.1610838,32.715738
"8435","San Diego","CA","1991",13830,"San Diego , CA",-117.1610838,32.715738
"8436","San Diego","CA","1992",14792,"San Diego , CA",-117.1610838,32.715738
"8437","San Diego","CA","1993",13463,"San Diego , CA",-117.1610838,32.715738
"8438","San Diego","CA","1994",12599,"San Diego , CA",-117.1610838,32.715738
"8439","San Diego","CA","1995",11077,"San Diego , CA",-117.1610838,32.715738
"8440","San Diego","CA","1996",10148,"San Diego , CA",-117.1610838,32.715738
"8441","San Diego","CA","1997",9789,"San Diego , CA",-117.1610838,32.715738
"8442","San Diego","CA","1998",8744,"San Diego , CA",-117.1610838,32.715738
"8443","San Diego","CA","1999",7411,"San Diego , CA",-117.1610838,32.715738
"8444","San Diego","CA","2000",7160,"San Diego , CA",-117.1610838,32.715738
"8445","San Diego","CA","2001",7405,"San Diego , CA",-117.1610838,32.715738
"8446","San Diego","CA","2002",7193,"San Diego , CA",-117.1610838,32.715738
"8447","San Diego","CA","2003",7366,"San Diego , CA",-117.1610838,32.715738
"8448","San Diego","CA","2004",6774,"San Diego , CA",-117.1610838,32.715738
"8449","San Diego","CA","2005",6603,"San Diego , CA",-117.1610838,32.715738
"8450","San Diego","CA","2006",6391,"San Diego , CA",-117.1610838,32.715738
"8451","San Diego","CA","2007",6332,"San Diego , CA",-117.1610838,32.715738
"8452","San Diego","CA","2008",6047,"San Diego , CA",-117.1610838,32.715738
"8453","San Diego","CA","2009",5931,"San Diego , CA",-117.1610838,32.715738
"8454","San Diego","CA","2010",5616,"San Diego , CA",-117.1610838,32.715738
"8455","San Diego","CA","2011",5104,"San Diego , CA",-117.1610838,32.715738
"8456","San Diego","CA","2012",5529,"San Diego , CA",-117.1610838,32.715738
"8457","San Diego County","CA","1985",2005,"San Diego County , CA",-117.1610966,32.7157305
"8458","San Diego County","CA","1986",2803,"San Diego County , CA",-117.1610966,32.7157305
"8459","San Diego County","CA","1987",2844,"San Diego County , CA",-117.1610966,32.7157305
"8460","San Diego County","CA","1988",2973,"San Diego County , CA",-117.1610966,32.7157305
"8461","San Diego County","CA","1989",3254,"San Diego County , CA",-117.1610966,32.7157305
"8462","San Diego County","CA","1990",3413,"San Diego County , CA",-117.1610966,32.7157305
"8463","San Diego County","CA","1991",3999,"San Diego County , CA",-117.1610966,32.7157305
"8464","San Diego County","CA","1992",4142,"San Diego County , CA",-117.1610966,32.7157305
"8465","San Diego County","CA","1993",3767,"San Diego County , CA",-117.1610966,32.7157305
"8466","San Diego County","CA","1994",4389,"San Diego County , CA",-117.1610966,32.7157305
"8467","San Diego County","CA","1995",3971,"San Diego County , CA",-117.1610966,32.7157305
"8468","San Diego County","CA","1996",3492,"San Diego County , CA",-117.1610966,32.7157305
"8469","San Diego County","CA","1997",1601,"San Diego County , CA",-117.1610966,32.7157305
"8470","San Diego County","CA","1998",1385,"San Diego County , CA",-117.1610966,32.7157305
"8471","San Diego County","CA","1999",1260,"San Diego County , CA",-117.1610966,32.7157305
"8472","San Diego County","CA","2000",1310,"San Diego County , CA",-117.1610966,32.7157305
"8473","San Diego County","CA","2001",1505,"San Diego County , CA",-117.1610966,32.7157305
"8474","San Diego County","CA","2002",1295,"San Diego County , CA",-117.1610966,32.7157305
"8475","San Diego County","CA","2003",1272,"San Diego County , CA",-117.1610966,32.7157305
"8476","San Diego County","CA","2004",1508,"San Diego County , CA",-117.1610966,32.7157305
"8477","San Diego County","CA","2005",1589,"San Diego County , CA",-117.1610966,32.7157305
"8478","San Diego County","CA","2006",1403,"San Diego County , CA",-117.1610966,32.7157305
"8479","San Diego County","CA","2007",1699,"San Diego County , CA",-117.1610966,32.7157305
"8480","San Diego County","CA","2008",1516,"San Diego County , CA",-117.1610966,32.7157305
"8481","San Diego County","CA","2009",1592,"San Diego County , CA",-117.1610966,32.7157305
"8482","San Diego County","CA","2010",1432,"San Diego County , CA",-117.1610966,32.7157305
"8483","San Diego County","CA","2011",1397,"San Diego County , CA",-117.1610966,32.7157305
"8484","San Diego County","CA","2012",1630,"San Diego County , CA",-117.1610966,32.7157305
"8485","San Francisco","CA","1985",9502,"San Francisco , CA",-122.4194155,37.7749295
"8486","San Francisco","CA","1986",9506,"San Francisco , CA",-122.4194155,37.7749295
"8487","San Francisco","CA","1987",9298,"San Francisco , CA",-122.4194155,37.7749295
"8488","San Francisco","CA","1988",9667,"San Francisco , CA",-122.4194155,37.7749295
"8489","San Francisco","CA","1989",10064,"San Francisco , CA",-122.4194155,37.7749295
"8490","San Francisco","CA","1990",12388,"San Francisco , CA",-122.4194155,37.7749295
"8491","San Francisco","CA","1991",12160,"San Francisco , CA",-122.4194155,37.7749295
"8492","San Francisco","CA","1992",13676,"San Francisco , CA",-122.4194155,37.7749295
"8493","San Francisco","CA","1993",13365,"San Francisco , CA",-122.4194155,37.7749295
"8494","San Francisco","CA","1994",10837,"San Francisco , CA",-122.4194155,37.7749295
"8495","San Francisco","CA","1995",10903,"San Francisco , CA",-122.4194155,37.7749295
"8496","San Francisco","CA","1996",9886,"San Francisco , CA",-122.4194155,37.7749295
"8497","San Francisco","CA","1997",8549,"San Francisco , CA",-122.4194155,37.7749295
"8498","San Francisco","CA","1998",7337,"San Francisco , CA",-122.4194155,37.7749295
"8499","San Francisco","CA","1999",6555,"San Francisco , CA",-122.4194155,37.7749295
"8500","San Francisco","CA","2000",6499,"San Francisco , CA",-122.4194155,37.7749295
"8501","San Francisco","CA","2002",6059,"San Francisco , CA",-122.4194155,37.7749295
"8502","San Francisco","CA","2003",5725,"San Francisco , CA",-122.4194155,37.7749295
"8503","San Francisco","CA","2004",5757,"San Francisco , CA",-122.4194155,37.7749295
"8504","San Francisco","CA","2005",5985,"San Francisco , CA",-122.4194155,37.7749295
"8505","San Francisco","CA","2006",6533,"San Francisco , CA",-122.4194155,37.7749295
"8506","San Francisco","CA","2007",6414,"San Francisco , CA",-122.4194155,37.7749295
"8507","San Francisco","CA","2008",6744,"San Francisco , CA",-122.4194155,37.7749295
"8508","San Francisco","CA","2009",5957,"San Francisco , CA",-122.4194155,37.7749295
"8509","San Francisco","CA","2010",5747,"San Francisco , CA",-122.4194155,37.7749295
"8510","San Francisco","CA","2011",5374,"San Francisco , CA",-122.4194155,37.7749295
"8511","San Francisco","CA","2012",5777,"San Francisco , CA",-122.4194155,37.7749295
"8512","San Joaquin County","CA","1985",462,"San Joaquin County , CA",-121.1710389,37.9175935
"8513","San Joaquin County","CA","1986",512,"San Joaquin County , CA",-121.1710389,37.9175935
"8514","San Joaquin County","CA","1987",531,"San Joaquin County , CA",-121.1710389,37.9175935
"8515","San Joaquin County","CA","1988",550,"San Joaquin County , CA",-121.1710389,37.9175935
"8516","San Joaquin County","CA","1989",557,"San Joaquin County , CA",-121.1710389,37.9175935
"8517","San Joaquin County","CA","1990",624,"San Joaquin County , CA",-121.1710389,37.9175935
"8518","San Joaquin County","CA","1991",562,"San Joaquin County , CA",-121.1710389,37.9175935
"8519","San Joaquin County","CA","1992",565,"San Joaquin County , CA",-121.1710389,37.9175935
"8520","San Joaquin County","CA","1993",673,"San Joaquin County , CA",-121.1710389,37.9175935
"8521","San Joaquin County","CA","1994",624,"San Joaquin County , CA",-121.1710389,37.9175935
"8522","San Joaquin County","CA","1995",547,"San Joaquin County , CA",-121.1710389,37.9175935
"8523","San Joaquin County","CA","1996",444,"San Joaquin County , CA",-121.1710389,37.9175935
"8524","San Joaquin County","CA","1997",481,"San Joaquin County , CA",-121.1710389,37.9175935
"8525","San Joaquin County","CA","1998",534,"San Joaquin County , CA",-121.1710389,37.9175935
"8526","San Joaquin County","CA","1999",594,"San Joaquin County , CA",-121.1710389,37.9175935
"8527","San Joaquin County","CA","2000",675,"San Joaquin County , CA",-121.1710389,37.9175935
"8528","San Joaquin County","CA","2001",842,"San Joaquin County , CA",-121.1710389,37.9175935
"8529","San Joaquin County","CA","2002",999,"San Joaquin County , CA",-121.1710389,37.9175935
"8530","San Joaquin County","CA","2003",926,"San Joaquin County , CA",-121.1710389,37.9175935
"8531","San Joaquin County","CA","2004",888,"San Joaquin County , CA",-121.1710389,37.9175935
"8532","San Joaquin County","CA","2005",879,"San Joaquin County , CA",-121.1710389,37.9175935
"8533","San Joaquin County","CA","2006",995,"San Joaquin County , CA",-121.1710389,37.9175935
"8534","San Joaquin County","CA","2007",1081,"San Joaquin County , CA",-121.1710389,37.9175935
"8535","San Joaquin County","CA","2008",1085,"San Joaquin County , CA",-121.1710389,37.9175935
"8536","San Joaquin County","CA","2009",1058,"San Joaquin County , CA",-121.1710389,37.9175935
"8537","San Joaquin County","CA","2010",738,"San Joaquin County , CA",-121.1710389,37.9175935
"8538","San Joaquin County","CA","2011",820,"San Joaquin County , CA",-121.1710389,37.9175935
"8539","San Joaquin County","CA","2012",810,"San Joaquin County , CA",-121.1710389,37.9175935
"8540","San Jose","CA","1985",3470,"San Jose , CA",-121.8863286,37.3382082
"8541","San Jose","CA","1986",4020,"San Jose , CA",-121.8863286,37.3382082
"8542","San Jose","CA","1987",4378,"San Jose , CA",-121.8863286,37.3382082
"8543","San Jose","CA","1988",4689,"San Jose , CA",-121.8863286,37.3382082
"8544","San Jose","CA","1989",4535,"San Jose , CA",-121.8863286,37.3382082
"8545","San Jose","CA","1990",4698,"San Jose , CA",-121.8863286,37.3382082
"8546","San Jose","CA","1991",5258,"San Jose , CA",-121.8863286,37.3382082
"8547","San Jose","CA","1992",5427,"San Jose , CA",-121.8863286,37.3382082
"8548","San Jose","CA","1993",5317,"San Jose , CA",-121.8863286,37.3382082
"8549","San Jose","CA","1994",5915,"San Jose , CA",-121.8863286,37.3382082
"8550","San Jose","CA","1995",6649,"San Jose , CA",-121.8863286,37.3382082
"8551","San Jose","CA","1996",6075,"San Jose , CA",-121.8863286,37.3382082
"8552","San Jose","CA","1997",6191,"San Jose , CA",-121.8863286,37.3382082
"8553","San Jose","CA","1998",5155,"San Jose , CA",-121.8863286,37.3382082
"8554","San Jose","CA","1999",5088,"San Jose , CA",-121.8863286,37.3382082
"8555","San Jose","CA","2000",4928,"San Jose , CA",-121.8863286,37.3382082
"8556","San Jose","CA","2001",5564,"San Jose , CA",-121.8863286,37.3382082
"8557","San Jose","CA","2002",4134,"San Jose , CA",-121.8863286,37.3382082
"8558","San Jose","CA","2003",3378,"San Jose , CA",-121.8863286,37.3382082
"8559","San Jose","CA","2004",3379,"San Jose , CA",-121.8863286,37.3382082
"8560","San Jose","CA","2005",3492,"San Jose , CA",-121.8863286,37.3382082
"8561","San Jose","CA","2006",3561,"San Jose , CA",-121.8863286,37.3382082
"8562","San Jose","CA","2007",3759,"San Jose , CA",-121.8863286,37.3382082
"8563","San Jose","CA","2008",3643,"San Jose , CA",-121.8863286,37.3382082
"8564","San Jose","CA","2009",3439,"San Jose , CA",-121.8863286,37.3382082
"8565","San Jose","CA","2010",3215,"San Jose , CA",-121.8863286,37.3382082
"8566","San Jose","CA","2011",3206,"San Jose , CA",-121.8863286,37.3382082
"8567","San Jose","CA","2012",3547,"San Jose , CA",-121.8863286,37.3382082
"8568","San Luis Obispo County","CA","1985",144,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8569","San Luis Obispo County","CA","1986",164,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8570","San Luis Obispo County","CA","1987",210,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8571","San Luis Obispo County","CA","1988",199,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8572","San Luis Obispo County","CA","1989",226,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8573","San Luis Obispo County","CA","1990",244,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8574","San Luis Obispo County","CA","1991",247,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8575","San Luis Obispo County","CA","1992",254,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8576","San Luis Obispo County","CA","1993",269,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8577","San Luis Obispo County","CA","1994",611,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8578","San Luis Obispo County","CA","1995",684,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8579","San Luis Obispo County","CA","1996",296,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8580","San Luis Obispo County","CA","1997",317,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8581","San Luis Obispo County","CA","1998",289,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8582","San Luis Obispo County","CA","1999",213,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8583","San Luis Obispo County","CA","2000",219,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8584","San Luis Obispo County","CA","2001",228,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8585","San Luis Obispo County","CA","2002",156,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8586","San Luis Obispo County","CA","2003",156,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8587","San Luis Obispo County","CA","2004",197,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8588","San Luis Obispo County","CA","2005",210,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8589","San Luis Obispo County","CA","2006",201,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8590","San Luis Obispo County","CA","2007",239,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8591","San Luis Obispo County","CA","2008",210,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8592","San Luis Obispo County","CA","2009",199,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8593","San Luis Obispo County","CA","2010",241,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8594","San Luis Obispo County","CA","2011",208,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8595","San Luis Obispo County","CA","2012",219,"San Luis Obispo County , CA",-120.4357631,35.3102296
"8596","San Mateo County","CA","1985",513,"San Mateo County , CA",-122.4014193,37.4337342
"8597","San Mateo County","CA","1986",447,"San Mateo County , CA",-122.4014193,37.4337342
"8598","San Mateo County","CA","1987",463,"San Mateo County , CA",-122.4014193,37.4337342
"8599","San Mateo County","CA","1988",273,"San Mateo County , CA",-122.4014193,37.4337342
"8600","San Mateo County","CA","1989",184,"San Mateo County , CA",-122.4014193,37.4337342
"8601","San Mateo County","CA","1990",151,"San Mateo County , CA",-122.4014193,37.4337342
"8602","San Mateo County","CA","1991",145,"San Mateo County , CA",-122.4014193,37.4337342
"8603","San Mateo County","CA","1992",139,"San Mateo County , CA",-122.4014193,37.4337342
"8604","San Mateo County","CA","1993",210,"San Mateo County , CA",-122.4014193,37.4337342
"8605","San Mateo County","CA","1994",192,"San Mateo County , CA",-122.4014193,37.4337342
"8606","San Mateo County","CA","1995",182,"San Mateo County , CA",-122.4014193,37.4337342
"8607","San Mateo County","CA","1996",121,"San Mateo County , CA",-122.4014193,37.4337342
"8608","San Mateo County","CA","1997",88,"San Mateo County , CA",-122.4014193,37.4337342
"8609","San Mateo County","CA","1998",80,"San Mateo County , CA",-122.4014193,37.4337342
"8610","San Mateo County","CA","1999",67,"San Mateo County , CA",-122.4014193,37.4337342
"8611","San Mateo County","CA","2000",62,"San Mateo County , CA",-122.4014193,37.4337342
"8612","San Mateo County","CA","2001",81,"San Mateo County , CA",-122.4014193,37.4337342
"8613","San Mateo County","CA","2002",91,"San Mateo County , CA",-122.4014193,37.4337342
"8614","San Mateo County","CA","2003",78,"San Mateo County , CA",-122.4014193,37.4337342
"8615","San Mateo County","CA","2004",169,"San Mateo County , CA",-122.4014193,37.4337342
"8616","San Mateo County","CA","2005",220,"San Mateo County , CA",-122.4014193,37.4337342
"8617","San Mateo County","CA","2006",224,"San Mateo County , CA",-122.4014193,37.4337342
"8618","San Mateo County","CA","2007",238,"San Mateo County , CA",-122.4014193,37.4337342
"8619","San Mateo County","CA","2008",221,"San Mateo County , CA",-122.4014193,37.4337342
"8620","San Mateo County","CA","2009",194,"San Mateo County , CA",-122.4014193,37.4337342
"8621","San Mateo County","CA","2010",224,"San Mateo County , CA",-122.4014193,37.4337342
"8622","San Mateo County","CA","2011",219,"San Mateo County , CA",-122.4014193,37.4337342
"8623","San Mateo County","CA","2012",300,"San Mateo County , CA",-122.4014193,37.4337342
"8624","Santa Ana","CA","1985",1558,"Santa Ana , CA",-117.8678338,33.7455731
"8625","Santa Ana","CA","1986",1723,"Santa Ana , CA",-117.8678338,33.7455731
"8626","Santa Ana","CA","1987",1575,"Santa Ana , CA",-117.8678338,33.7455731
"8627","Santa Ana","CA","1988",2021,"Santa Ana , CA",-117.8678338,33.7455731
"8628","Santa Ana","CA","1989",2318,"Santa Ana , CA",-117.8678338,33.7455731
"8629","Santa Ana","CA","1990",2663,"Santa Ana , CA",-117.8678338,33.7455731
"8630","Santa Ana","CA","1991",3306,"Santa Ana , CA",-117.8678338,33.7455731
"8631","Santa Ana","CA","1992",3230,"Santa Ana , CA",-117.8678338,33.7455731
"8632","Santa Ana","CA","1993",3190,"Santa Ana , CA",-117.8678338,33.7455731
"8633","Santa Ana","CA","1994",3079,"Santa Ana , CA",-117.8678338,33.7455731
"8634","Santa Ana","CA","1995",2513,"Santa Ana , CA",-117.8678338,33.7455731
"8635","Santa Ana","CA","1996",2231,"Santa Ana , CA",-117.8678338,33.7455731
"8636","Santa Ana","CA","1997",2016,"Santa Ana , CA",-117.8678338,33.7455731
"8637","Santa Ana","CA","1998",1730,"Santa Ana , CA",-117.8678338,33.7455731
"8638","Santa Ana","CA","1999",1828,"Santa Ana , CA",-117.8678338,33.7455731
"8639","Santa Ana","CA","2000",1829,"Santa Ana , CA",-117.8678338,33.7455731
"8640","Santa Ana","CA","2001",1844,"Santa Ana , CA",-117.8678338,33.7455731
"8641","Santa Ana","CA","2002",1930,"Santa Ana , CA",-117.8678338,33.7455731
"8642","Santa Ana","CA","2003",1788,"Santa Ana , CA",-117.8678338,33.7455731
"8643","Santa Ana","CA","2004",1858,"Santa Ana , CA",-117.8678338,33.7455731
"8644","Santa Ana","CA","2005",1845,"Santa Ana , CA",-117.8678338,33.7455731
"8645","Santa Ana","CA","2006",1998,"Santa Ana , CA",-117.8678338,33.7455731
"8646","Santa Ana","CA","2007",1947,"Santa Ana , CA",-117.8678338,33.7455731
"8647","Santa Ana","CA","2008",1726,"Santa Ana , CA",-117.8678338,33.7455731
"8648","Santa Ana","CA","2009",1726,"Santa Ana , CA",-117.8678338,33.7455731
"8649","Santa Ana","CA","2010",1510,"Santa Ana , CA",-117.8678338,33.7455731
"8650","Santa Ana","CA","2011",1313,"Santa Ana , CA",-117.8678338,33.7455731
"8651","Santa Ana","CA","2012",1334,"Santa Ana , CA",-117.8678338,33.7455731
"8652","Santa Barbara County","CA","1985",343,"Santa Barbara County , CA",-119.6982057,34.4208321
"8653","Santa Barbara County","CA","1986",440,"Santa Barbara County , CA",-119.6982057,34.4208321
"8654","Santa Barbara County","CA","1987",452,"Santa Barbara County , CA",-119.6982057,34.4208321
"8655","Santa Barbara County","CA","1988",519,"Santa Barbara County , CA",-119.6982057,34.4208321
"8656","Santa Barbara County","CA","1989",408,"Santa Barbara County , CA",-119.6982057,34.4208321
"8657","Santa Barbara County","CA","1990",410,"Santa Barbara County , CA",-119.6982057,34.4208321
"8658","Santa Barbara County","CA","1991",506,"Santa Barbara County , CA",-119.6982057,34.4208321
"8659","Santa Barbara County","CA","1992",545,"Santa Barbara County , CA",-119.6982057,34.4208321
"8660","Santa Barbara County","CA","1993",453,"Santa Barbara County , CA",-119.6982057,34.4208321
"8661","Santa Barbara County","CA","1994",497,"Santa Barbara County , CA",-119.6982057,34.4208321
"8662","Santa Barbara County","CA","1995",448,"Santa Barbara County , CA",-119.6982057,34.4208321
"8663","Santa Barbara County","CA","1996",404,"Santa Barbara County , CA",-119.6982057,34.4208321
"8664","Santa Barbara County","CA","1997",466,"Santa Barbara County , CA",-119.6982057,34.4208321
"8665","Santa Barbara County","CA","1998",616,"Santa Barbara County , CA",-119.6982057,34.4208321
"8666","Santa Barbara County","CA","1999",305,"Santa Barbara County , CA",-119.6982057,34.4208321
"8667","Santa Barbara County","CA","2000",312,"Santa Barbara County , CA",-119.6982057,34.4208321
"8668","Santa Barbara County","CA","2001",293,"Santa Barbara County , CA",-119.6982057,34.4208321
"8669","Santa Barbara County","CA","2002",246,"Santa Barbara County , CA",-119.6982057,34.4208321
"8670","Santa Barbara County","CA","2003",215,"Santa Barbara County , CA",-119.6982057,34.4208321
"8671","Santa Barbara County","CA","2004",190,"Santa Barbara County , CA",-119.6982057,34.4208321
"8672","Santa Barbara County","CA","2005",159,"Santa Barbara County , CA",-119.6982057,34.4208321
"8673","Santa Barbara County","CA","2006",192,"Santa Barbara County , CA",-119.6982057,34.4208321
"8674","Santa Barbara County","CA","2007",193,"Santa Barbara County , CA",-119.6982057,34.4208321
"8675","Santa Barbara County","CA","2008",171,"Santa Barbara County , CA",-119.6982057,34.4208321
"8676","Santa Barbara County","CA","2009",246,"Santa Barbara County , CA",-119.6982057,34.4208321
"8677","Santa Barbara County","CA","2010",285,"Santa Barbara County , CA",-119.6982057,34.4208321
"8678","Santa Barbara County","CA","2011",255,"Santa Barbara County , CA",-119.6982057,34.4208321
"8679","Santa Barbara County","CA","2012",273,"Santa Barbara County , CA",-119.6982057,34.4208321
"8680","Santa Clara","CA","1985",278,"Santa Clara , CA",-121.9552356,37.3541079
"8681","Santa Clara","CA","1986",262,"Santa Clara , CA",-121.9552356,37.3541079
"8682","Santa Clara","CA","1987",388,"Santa Clara , CA",-121.9552356,37.3541079
"8683","Santa Clara","CA","1988",365,"Santa Clara , CA",-121.9552356,37.3541079
"8684","Santa Clara","CA","1989",428,"Santa Clara , CA",-121.9552356,37.3541079
"8685","Santa Clara","CA","1990",400,"Santa Clara , CA",-121.9552356,37.3541079
"8686","Santa Clara","CA","1991",440,"Santa Clara , CA",-121.9552356,37.3541079
"8687","Santa Clara","CA","1992",461,"Santa Clara , CA",-121.9552356,37.3541079
"8688","Santa Clara","CA","1993",459,"Santa Clara , CA",-121.9552356,37.3541079
"8689","Santa Clara","CA","1994",532,"Santa Clara , CA",-121.9552356,37.3541079
"8690","Santa Clara","CA","1995",523,"Santa Clara , CA",-121.9552356,37.3541079
"8691","Santa Clara","CA","1996",433,"Santa Clara , CA",-121.9552356,37.3541079
"8692","Santa Clara","CA","1997",455,"Santa Clara , CA",-121.9552356,37.3541079
"8693","Santa Clara","CA","1998",419,"Santa Clara , CA",-121.9552356,37.3541079
"8694","Santa Clara","CA","1999",262,"Santa Clara , CA",-121.9552356,37.3541079
"8695","Santa Clara","CA","2000",292,"Santa Clara , CA",-121.9552356,37.3541079
"8696","Santa Clara","CA","2001",282,"Santa Clara , CA",-121.9552356,37.3541079
"8697","Santa Clara","CA","2002",311,"Santa Clara , CA",-121.9552356,37.3541079
"8698","Santa Clara","CA","2003",253,"Santa Clara , CA",-121.9552356,37.3541079
"8699","Santa Clara","CA","2004",239,"Santa Clara , CA",-121.9552356,37.3541079
"8700","Santa Clara","CA","2005",190,"Santa Clara , CA",-121.9552356,37.3541079
"8701","Santa Clara","CA","2006",180,"Santa Clara , CA",-121.9552356,37.3541079
"8702","Santa Clara","CA","2007",231,"Santa Clara , CA",-121.9552356,37.3541079
"8703","Santa Clara","CA","2008",231,"Santa Clara , CA",-121.9552356,37.3541079
"8704","Santa Clara","CA","2009",168,"Santa Clara , CA",-121.9552356,37.3541079
"8705","Santa Clara","CA","2010",182,"Santa Clara , CA",-121.9552356,37.3541079
"8706","Santa Clara","CA","2011",177,"Santa Clara , CA",-121.9552356,37.3541079
"8707","Santa Clara","CA","2012",221,"Santa Clara , CA",-121.9552356,37.3541079
"8708","Santa Clarita","CA","1990",679,"Santa Clarita , CA",-118.542586,34.3916641
"8709","Santa Clarita","CA","1991",809,"Santa Clarita , CA",-118.542586,34.3916641
"8710","Santa Clarita","CA","1992",755,"Santa Clarita , CA",-118.542586,34.3916641
"8711","Santa Clarita","CA","1993",776,"Santa Clarita , CA",-118.542586,34.3916641
"8712","Santa Clarita","CA","1994",792,"Santa Clarita , CA",-118.542586,34.3916641
"8713","Santa Clarita","CA","1995",678,"Santa Clarita , CA",-118.542586,34.3916641
"8714","Santa Clarita","CA","1996",596,"Santa Clarita , CA",-118.542586,34.3916641
"8715","Santa Clarita","CA","1997",605,"Santa Clarita , CA",-118.542586,34.3916641
"8716","Santa Clarita","CA","1998",525,"Santa Clarita , CA",-118.542586,34.3916641
"8717","Santa Clarita","CA","1999",488,"Santa Clarita , CA",-118.542586,34.3916641
"8718","Santa Clarita","CA","2000",335,"Santa Clarita , CA",-118.542586,34.3916641
"8719","Santa Clarita","CA","2001",315,"Santa Clarita , CA",-118.542586,34.3916641
"8720","Santa Clarita","CA","2002",305,"Santa Clarita , CA",-118.542586,34.3916641
"8721","Santa Clarita","CA","2003",304,"Santa Clarita , CA",-118.542586,34.3916641
